StockCode,Week,quantity,revenue,invoices,average_price,countries
21121,2010-05-03/2010-05-09,708,775.5600000000001,10,1.2120000000000002,5
21121,2010-05-10/2010-05-16,53,67.50999999999999,6,1.46,2
21121,2010-05-17/2010-05-23,243,306.27,13,1.4438461538461538,2
21121,2010-05-24/2010-05-30,196,248.78,10,1.376,4
21121,2010-05-31/2010-06-06,370,411.56000000000006,8,1.38375,2
21121,2010-06-07/2010-06-13,111,142.53,11,1.479090909090909,3
21121,2010-06-14/2010-06-20,126,158.76,9,1.39,3
21121,2010-06-21/2010-06-27,63,78.75,8,1.25,1
21121,2010-06-28/2010-07-04,131,163.75,9,1.25,4
21121,2010-07-05/2010-07-11,30,37.5,5,1.25,1
21121,2010-07-12/2010-07-18,67,83.75,10,1.25,2
21121,2010-07-19/2010-07-25,9,11.25,3,1.25,1
21121,2010-07-26/2010-08-01,111,140.01,7,1.43,1
21121,2010-08-02/2010-08-08,56,70.0,5,1.25,1
21121,2010-08-09/2010-08-15,32,42.519999999999996,9,1.39,1
21121,2010-08-16/2010-08-22,364,455.0,9,1.25,3
21121,2010-08-23/2010-08-29,51,63.75,3,1.25,1
21121,2010-08-30/2010-09-05,54,67.5,6,1.25,5
21121,2010-09-06/2010-09-12,137,173.76999999999998,11,1.3645454545454545,1
21121,2010-09-13/2010-09-19,256,322.52,15,1.418,3
21121,2010-09-20/2010-09-26,134,167.5,7,1.25,3
21121,2010-09-27/2010-10-03,264,330.0,11,1.25,5
21121,2010-10-04/2010-10-10,115,145.01,9,1.39,3
21121,2010-10-11/2010-10-17,341,426.25,15,1.25,4
21121,2010-10-18/2010-10-24,87,108.75,9,1.25,2
21121,2010-10-25/2010-10-31,133,167.51,10,1.376,1
21121,2010-11-01/2010-11-07,188,235.0,13,1.25,4
21121,2010-11-08/2010-11-14,97,121.25,15,1.25,4
21121,2010-11-15/2010-11-21,250,312.5,12,1.25,3
21121,2010-11-22/2010-11-28,233,291.25,17,1.25,6
21121,2010-11-29/2010-12-05,950,1032.16,13,1.3030769230769232,4
21121,2010-12-06/2010-12-12,128,163.78,9,1.53,2
21121,2010-12-13/2010-12-19,9,13.77,4,1.88,1
21121,2010-12-20/2010-12-26,25,32.51,2,1.88,2
21121,2011-01-03/2011-01-09,58,72.5,4,1.25,3
21121,2011-01-10/2011-01-16,137,172.51,10,1.376,2
21121,2011-01-17/2011-01-23,367,405.24,7,1.3957142857142857,4
21121,2011-01-24/2011-01-30,85,106.25,8,1.25,3
21121,2011-01-31/2011-02-06,172,215.0,12,1.25,2
21121,2011-02-07/2011-02-13,75,94.96000000000001,5,1.492,1
21121,2011-02-14/2011-02-20,77,97.46000000000001,6,1.4516666666666669,2
21121,2011-02-21/2011-02-27,151,192.38,11,1.4700000000000002,4
21121,2011-02-28/2011-03-06,103,132.38,7,1.5957142857142856,3
21121,2011-03-07/2011-03-13,110,139.92,9,1.518888888888889,3
21121,2011-03-14/2011-03-20,110,139.92000000000002,9,1.3844444444444446,2
21121,2011-03-21/2011-03-27,135,169.96,10,1.371,3
21121,2011-03-28/2011-04-03,10,13.71,4,1.5525,1
21121,2011-04-04/2011-04-10,83,104.96000000000001,8,1.40125,2
21121,2011-04-11/2011-04-17,75,93.75,5,1.25,2
21121,2011-04-18/2011-04-24,57,73.67,6,1.6533333333333333,1
21121,2011-04-25/2011-05-01,2,2.5,1,1.25,1
21121,2011-05-02/2011-05-08,42,53.71,10,1.371,1
21121,2011-05-09/2011-05-15,157,196.25,10,1.25,3
21121,2011-05-16/2011-05-22,68,88.63,12,1.5525,2
21121,2011-05-23/2011-05-29,82,102.5,6,1.25,2
21121,2011-05-30/2011-06-05,57,71.25,4,1.25,2
21121,2011-06-06/2011-06-12,176,220.0,7,1.25,3
21121,2011-06-13/2011-06-19,438,492.78000000000003,9,1.228888888888889,3
21121,2011-06-20/2011-06-26,405,451.53000000000003,13,1.2353846153846153,2
21121,2011-06-27/2011-07-03,290,307.78000000000003,2,1.155,2
21121,2011-07-04/2011-07-10,10,13.71,4,1.5525,1
21121,2011-07-11/2011-07-17,72,90.0,3,1.25,3
21121,2011-07-18/2011-07-24,78,97.5,5,1.25,2
21121,2011-07-25/2011-07-31,145,181.25,7,1.25,4
21121,2011-08-01/2011-08-07,63,81.17,6,1.4516666666666669,2
21121,2011-08-08/2011-08-14,105,140.93,7,1.5957142857142856,2
21121,2011-08-15/2011-08-21,125,156.25,7,1.25,3
21121,2011-08-22/2011-08-28,144,180.0,6,1.25,3
21121,2011-08-29/2011-09-04,123,157.38,7,1.5957142857142856,3
21121,2011-09-05/2011-09-11,181,227.46,8,1.40125,4
21121,2011-09-12/2011-09-18,22,27.5,5,1.25,1
21121,2011-09-19/2011-09-25,123,154.96,6,1.4516666666666669,4
21121,2011-09-26/2011-10-02,110,138.71,8,1.3844444444444446,2
21121,2011-10-03/2011-10-09,28,36.21,3,1.6533333333333333,1
21121,2011-10-10/2011-10-16,153,191.25,8,1.25,4
21121,2011-10-17/2011-10-23,490,558.99,12,1.335,5
21121,2011-10-24/2011-10-30,47,59.96,10,1.371,1
21121,2011-10-31/2011-11-06,63,78.75,7,1.25,2
21121,2011-11-07/2011-11-13,60,75.0,7,1.25,2
21121,2011-11-14/2011-11-20,156,196.21,13,1.343076923076923,3
21121,2011-11-21/2011-11-27,114,142.5,10,1.25,2
21121,2011-11-28/2011-12-04,37,46.25,4,1.25,2
21122,2009-12-07/2009-12-13,84,108.96000000000001,9,1.5433333333333334,2
21122,2009-12-14/2009-12-20,98,122.5,4,1.25,2
21122,2010-01-04/2010-01-10,64,80.0,8,1.25,2
21122,2010-01-11/2010-01-17,130,162.5,8,1.25,2
21122,2010-01-18/2010-01-24,107,133.75,15,1.25,3
21122,2010-01-25/2010-01-31,407,454.03000000000003,10,1.231,2
21122,2010-02-01/2010-02-07,22,27.5,9,1.25,1
21122,2010-02-08/2010-02-14,58,72.5,3,1.25,3
21122,2010-02-15/2010-02-21,142,180.02,14,1.3399999999999999,1
21122,2010-02-22/2010-02-28,189,236.25,14,1.25,2
21122,2010-03-01/2010-03-07,166,211.28,12,1.3469230769230767,2
21122,2010-03-08/2010-03-14,67,85.00999999999999,10,1.376,1
21122,2010-03-15/2010-03-21,111,135.45,11,1.3472727272727274,2
21122,2010-03-22/2010-03-28,213,266.25,15,1.25,3
21122,2010-03-29/2010-04-04,156,195.0,6,1.25,2
21122,2010-04-05/2010-04-11,154,193.76,9,1.39,1
21122,2010-04-12/2010-04-18,58,72.5,7,1.25,3
21122,2010-04-19/2010-04-25,82,99.2,8,1.38375,2
21122,2010-04-26/2010-05-02,162,203.76,11,1.3645454545454545,2
21122,2010-05-03/2010-05-09,686,748.0600000000001,10,1.2120000000000002,4
21122,2010-05-10/2010-05-16,80,100.0,9,1.25,1
21122,2010-05-17/2010-05-23,112,140.0,7,1.25,1
21122,2010-05-24/2010-05-30,131,166.26999999999998,10,1.479090909090909,2
21122,2010-05-31/2010-06-06,36,45.0,5,1.25,2
21122,2010-06-07/2010-06-13,168,209.22,15,1.4893333333333334,3
21122,2010-06-14/2010-06-20,82,102.5,8,1.25,3
21122,2010-06-21/2010-06-27,87,111.27,11,1.3645454545454545,2
21122,2010-06-28/2010-07-04,136,166.7,10,1.357,2
21122,2010-07-05/2010-07-11,78,98.75999999999999,8,1.4075,2
21122,2010-07-12/2010-07-18,74,92.5,9,1.25,2
21122,2010-07-19/2010-07-25,114,145.02,11,1.479090909090909,2
21122,2010-07-26/2010-08-01,65,81.25,8,1.25,1
21122,2010-08-02/2010-08-08,86,107.5,8,1.25,1
21122,2010-08-09/2010-08-15,50,62.5,8,1.25,2
21122,2010-08-16/2010-08-22,434,487.78000000000003,6,1.2183333333333335,4
21122,2010-08-23/2010-08-29,48,60.0,2,1.25,1
21122,2010-08-30/2010-09-05,63,82.53,9,1.502,5
21122,2010-09-06/2010-09-12,147,183.75,10,1.25,3
21122,2010-09-13/2010-09-19,180,225.0,12,1.25,3
21122,2010-09-20/2010-09-26,77,97.50999999999999,6,1.46,1
21122,2010-09-27/2010-10-03,144,180.0,6,1.25,2
21122,2010-10-04/2010-10-10,192,240.0,7,1.25,3
21122,2010-10-11/2010-10-17,271,338.75,11,1.25,3
21122,2010-10-18/2010-10-24,71,90.00999999999999,8,1.4075,2
21122,2010-10-25/2010-10-31,85,106.25,7,1.25,2
21122,2010-11-01/2010-11-07,83,105.00999999999999,7,1.43,2
21122,2010-11-08/2010-11-14,53,68.77,12,1.3549999999999998,2
21122,2010-11-15/2010-11-21,125,157.51,9,1.39,2
21122,2010-11-22/2010-11-28,68,85.0,12,1.25,2
21122,2010-11-29/2010-12-05,610,653.0600000000001,11,1.2154545454545456,3
21122,2010-12-06/2010-12-12,123,155.01,6,1.46,2
21122,2010-12-13/2010-12-19,51,66.27,5,1.754,2
21122,2010-12-20/2010-12-26,24,30.0,1,1.25,1
21122,2011-01-10/2011-01-16,94,123.75,10,1.623,3
21122,2011-01-17/2011-01-23,18,23.71,4,1.492,1
21122,2011-01-24/2011-01-30,141,176.25,12,1.25,3
21122,2011-01-31/2011-02-06,98,122.5,11,1.25,2
21122,2011-02-07/2011-02-13,9,11.25,3,1.25,1
21122,2011-02-14/2011-02-20,6,9.92,3,1.6533333333333333,1
21122,2011-02-21/2011-02-27,416,467.70000000000005,12,1.4358333333333333,4
21122,2011-02-28/2011-03-06,97,121.25,5,1.25,3
21122,2011-03-07/2011-03-13,36,46.21,5,1.492,2
21122,2011-03-14/2011-03-20,132,168.63,12,1.4516666666666669,2
21122,2011-03-21/2011-03-27,107,133.75,7,1.25,3
21122,2011-03-28/2011-04-03,34,44.92,6,1.6533333333333333,1
21122,2011-04-04/2011-04-10,107,133.75,9,1.25,2
21122,2011-04-11/2011-04-17,99,123.75,6,1.25,2
21122,2011-04-18/2011-04-24,79,99.96000000000001,6,1.4516666666666669,1
21122,2011-04-25/2011-05-01,51,63.75,4,1.25,1
21122,2011-05-02/2011-05-08,87,111.17,12,1.4361538461538463,2
21122,2011-05-09/2011-05-15,60,77.42,8,1.5525,3
21122,2011-05-16/2011-05-22,92,116.21000000000001,10,1.36,2
21122,2011-05-23/2011-05-29,58,73.71000000000001,5,1.492,1
21122,2011-05-30/2011-06-05,58,73.71000000000001,5,1.492,3
21122,2011-06-06/2011-06-12,107,134.96,8,1.40125,3
21122,2011-06-13/2011-06-19,469,531.53,9,1.228888888888889,4
21122,2011-06-20/2011-06-26,176,220.0,11,1.25,2
21122,2011-06-27/2011-07-03,34,43.71,7,1.422857142857143,1
21122,2011-07-04/2011-07-10,35,44.96,7,1.422857142857143,1
21122,2011-07-11/2011-07-17,97,121.25,5,1.25,3
21122,2011-07-18/2011-07-24,114,143.71,9,1.3844444444444446,3
21122,2011-07-25/2011-07-31,97,121.25,5,1.25,2
21122,2011-08-01/2011-08-07,108,137.42000000000002,7,1.422857142857143,2
21122,2011-08-08/2011-08-14,385,426.53000000000003,6,1.2183333333333335,3
21122,2011-08-15/2011-08-21,105,131.25,7,1.25,3
21122,2011-08-22/2011-08-28,98,124.92,5,1.492,4
21122,2011-08-29/2011-09-04,57,72.46000000000001,4,1.5525,1
21122,2011-09-05/2011-09-11,48,60.0,2,1.25,2
21122,2011-09-12/2011-09-18,62,77.5,5,1.25,1
21122,2011-09-19/2011-09-25,75,93.75,4,1.25,2
21122,2011-09-26/2011-10-02,62,78.71,8,1.40125,2
21122,2011-10-03/2011-10-09,84,105.0,7,1.25,2
21122,2011-10-10/2011-10-16,150,188.71,9,1.3844444444444446,3
21122,2011-10-17/2011-10-23,175,218.75,9,1.25,4
21122,2011-10-24/2011-10-30,5,7.46,3,1.6533333333333333,1
21122,2011-10-31/2011-11-06,28,35.0,3,1.25,2
21122,2011-11-07/2011-11-13,76,95.0,5,1.25,3
21122,2011-11-14/2011-11-20,59,74.96000000000001,8,1.40125,2
21122,2011-11-21/2011-11-27,116,145.0,9,1.25,2
21122,2011-11-28/2011-12-04,24,30.0,1,1.25,1
21123,2009-12-07/2009-12-13,1,1.25,1,1.25,1
21123,2009-12-14/2009-12-20,111,138.75,4,1.25,2
21123,2010-01-04/2010-01-10,1,1.25,1,1.25,1
21123,2010-01-11/2010-01-17,48,60.0,2,1.25,2
21123,2010-01-18/2010-01-24,7,8.75,2,1.25,1
21123,2010-01-25/2010-01-31,36,45.0,4,1.25,1
21123,2010-02-08/2010-02-14,24,30.0,1,1.25,1
21123,2010-02-15/2010-02-21,31,38.75,2,1.25,1
21123,2010-02-22/2010-02-28,3,3.75,2,1.25,1
21123,2010-03-01/2010-03-07,72,90.0,3,1.25,1
21123,2010-03-08/2010-03-14,1,2.51,1,2.51,1
21123,2010-03-15/2010-03-21,25,31.25,2,1.25,1
21123,2010-03-22/2010-03-28,48,60.0,2,1.25,2
21123,2010-03-29/2010-04-04,1,2.51,1,2.51,1
21123,2010-04-12/2010-04-18,24,30.0,1,1.25,1
21123,2010-04-19/2010-04-25,74,85.9,4,1.47,2
21123,2010-04-26/2010-05-02,33,41.25,3,1.25,1
21123,2010-05-03/2010-05-09,72,90.0,2,1.25,2
21123,2010-05-10/2010-05-16,26,32.5,2,1.25,1
21123,2010-05-17/2010-05-23,24,30.0,1,1.25,1
21123,2010-05-24/2010-05-30,72,90.0,3,1.25,2
21123,2010-05-31/2010-06-06,24,30.0,1,1.25,1
21123,2010-06-07/2010-06-13,36,45.0,4,1.25,2
21123,2010-06-28/2010-07-04,48,60.0,2,1.25,1
21123,2010-07-05/2010-07-11,72,90.0,3,1.25,2
21123,2010-07-12/2010-07-18,24,30.0,1,1.25,1
21123,2010-07-19/2010-07-25,76,95.0,4,1.25,1
21123,2010-07-26/2010-08-01,13,16.25,2,1.25,1
21123,2010-08-02/2010-08-08,28,35.0,3,1.25,1
21123,2010-08-09/2010-08-15,1,2.51,1,2.51,1
21123,2010-08-16/2010-08-22,24,30.0,1,1.25,1
21123,2010-08-23/2010-08-29,1,2.51,1,2.51,1
21123,2010-08-30/2010-09-05,1,1.25,1,1.25,1
21123,2010-09-06/2010-09-12,26,32.5,2,1.25,2
21123,2010-09-13/2010-09-19,55,72.53,4,1.565,2
21123,2010-09-20/2010-09-26,1,1.25,1,1.25,1
21123,2010-09-27/2010-10-03,48,60.0,2,1.25,2
21123,2010-10-04/2010-10-10,72,90.0,3,1.25,2
21123,2010-10-11/2010-10-17,192,240.0,6,1.25,3
21123,2010-10-18/2010-10-24,26,32.5,2,1.25,1
21123,2010-10-25/2010-10-31,7,8.75,3,1.25,1
21123,2010-11-01/2010-11-07,49,61.25,3,1.25,1
21123,2010-11-29/2010-12-05,26,32.5,3,1.25,1
21123,2010-12-06/2010-12-12,33,41.25,4,1.25,2
21123,2010-12-13/2010-12-19,1,1.25,1,1.25,1
21123,2010-12-20/2010-12-26,26,32.5,2,1.25,2
21123,2011-01-10/2011-01-16,26,33.76,3,1.67,2
21123,2011-01-17/2011-01-23,37,47.46,6,1.4516666666666669,2
21123,2011-01-24/2011-01-30,24,30.0,1,1.25,1
21123,2011-01-31/2011-02-06,25,31.25,2,1.25,1
21123,2011-02-07/2011-02-13,2,2.5,1,1.25,1
21123,2011-02-14/2011-02-20,3,6.17,2,1.855,1
21123,2011-02-21/2011-02-27,1,2.46,1,2.46,1
21123,2011-03-07/2011-03-13,6,9.92,3,1.855,1
21123,2011-03-14/2011-03-20,26,32.5,2,1.25,1
21123,2011-03-21/2011-03-27,75,93.75,2,1.25,2
21123,2011-04-04/2011-04-10,24,30.0,1,1.25,1
21123,2011-04-11/2011-04-17,24,30.0,1,1.25,1
21123,2011-04-18/2011-04-24,26,33.71,3,1.6533333333333333,1
21123,2011-05-02/2011-05-08,6,8.71,3,1.6533333333333333,1
21123,2011-05-09/2011-05-15,4,5.0,2,1.25,1
21123,2011-05-16/2011-05-22,10,12.5,3,1.25,1
21123,2011-05-23/2011-05-29,31,38.75,3,1.25,1
21123,2011-05-30/2011-06-05,25,32.46,2,1.855,1
21123,2011-06-06/2011-06-12,81,101.25,7,1.25,2
21123,2011-06-13/2011-06-19,24,30.0,1,1.25,1
21123,2011-07-04/2011-07-10,29,36.25,3,1.25,1
21123,2011-07-11/2011-07-17,25,31.25,2,1.25,1
21123,2011-07-18/2011-07-24,3,3.75,2,1.25,1
21123,2011-08-01/2011-08-07,40,50.0,5,1.25,1
21123,2011-08-08/2011-08-14,25,31.25,2,1.25,1
21123,2011-08-15/2011-08-21,78,97.5,5,1.25,2
21123,2011-08-22/2011-08-28,25,31.25,2,1.25,2
21123,2011-08-29/2011-09-04,14,11.62,7,0.83,1
21123,2011-09-05/2011-09-11,8,6.64,4,0.83,1
21123,2011-09-12/2011-09-18,4,3.74,3,0.9700000000000001,1
21123,2011-09-19/2011-09-25,7,5.81,4,0.83,1
21123,2011-09-26/2011-10-02,14,16.66,5,1.11,1
21123,2011-10-03/2011-10-09,41,35.28999999999999,3,0.9700000000000001,1
21123,2011-10-10/2011-10-16,48,60.0,2,1.25,2
21123,2011-10-17/2011-10-23,76,93.74000000000001,6,1.04,3
21123,2011-10-24/2011-10-30,12,12.48,5,1.082,1
21123,2011-10-31/2011-11-06,7,6.6499999999999995,4,1.04,1
21123,2011-11-07/2011-11-13,43,45.769999999999996,5,0.914,2
21123,2011-11-14/2011-11-20,38,44.98,7,1.1300000000000001,2
21123,2011-11-21/2011-11-27,12,10.379999999999999,7,0.8899999999999999,1
21123,2011-11-28/2011-12-04,9,8.73,5,0.914,1
21124,2009-12-07/2009-12-13,59,76.39,9,1.5433333333333334,2
21124,2009-12-14/2009-12-20,76,98.96000000000001,6,1.6900000000000002,3
21124,2010-01-04/2010-01-10,61,76.25,5,1.25,2
21124,2010-01-11/2010-01-17,153,191.25,8,1.25,2
21124,2010-01-18/2010-01-24,77,96.25,10,1.25,3
21124,2010-01-25/2010-01-31,359,394.03000000000003,7,1.22625,2
21124,2010-02-01/2010-02-07,12,15.0,3,1.25,1
21124,2010-02-08/2010-02-14,58,72.5,3,1.25,3
21124,2010-02-15/2010-02-21,109,138.77,11,1.3645454545454545,1
21124,2010-02-22/2010-02-28,189,236.25,11,1.25,2
21124,2010-03-01/2010-03-07,402,449.04,11,1.3472727272727274,2
21124,2010-03-08/2010-03-14,145,176.69,11,1.2327272727272727,1
21124,2010-03-15/2010-03-21,132,161.7,10,1.357,3
21124,2010-03-22/2010-03-28,177,221.25,12,1.25,3
21124,2010-03-29/2010-04-04,32,40.0,5,1.25,2
21124,2010-04-05/2010-04-11,150,187.5,8,1.25,2
21124,2010-04-12/2010-04-18,52,65.0,4,1.25,3
21124,2010-04-19/2010-04-25,80,99.22,7,1.54125,2
21124,2010-04-26/2010-05-02,90,112.5,8,1.25,2
21124,2010-05-03/2010-05-09,57,71.25,5,1.25,2
21124,2010-05-10/2010-05-16,79,98.75,8,1.25,1
21124,2010-05-17/2010-05-23,234,292.5,11,1.25,2
21124,2010-05-24/2010-05-30,177,217.95,11,1.3391666666666666,2
21124,2010-05-31/2010-06-06,59,75.01,5,1.502,2
21124,2010-06-07/2010-06-13,118,148.76,13,1.3469230769230767,3
21124,2010-06-14/2010-06-20,104,130.0,7,1.25,3
21124,2010-06-21/2010-06-27,80,101.26,8,1.4075,2
21124,2010-06-28/2010-07-04,112,140.0,9,1.25,3
21124,2010-07-05/2010-07-11,28,35.0,4,1.25,2
21124,2010-07-12/2010-07-18,64,80.0,10,1.25,2
21124,2010-07-19/2010-07-25,35,43.75,5,1.25,1
21124,2010-07-26/2010-08-01,315,339.03000000000003,6,1.2183333333333335,1
21124,2010-08-02/2010-08-08,56,70.0,5,1.25,1
21124,2010-08-09/2010-08-15,73,91.25,8,1.25,2
21124,2010-08-16/2010-08-22,170,212.5,5,1.25,4
21124,2010-08-23/2010-08-29,73,91.25,4,1.25,1
21124,2010-08-30/2010-09-05,35,43.75,4,1.25,3
21124,2010-09-06/2010-09-12,89,111.25,7,1.25,2
21124,2010-09-13/2010-09-19,220,275.0,11,1.25,4
21124,2010-09-20/2010-09-26,77,96.25,7,1.25,2
21124,2010-09-27/2010-10-03,108,135.0,5,1.25,1
21124,2010-10-04/2010-10-10,151,190.01,10,1.3645454545454545,3
21124,2010-10-11/2010-10-17,186,232.5,10,1.25,4
21124,2010-10-18/2010-10-24,56,70.0,5,1.25,2
21124,2010-10-25/2010-10-31,58,72.5,5,1.25,1
21124,2010-11-01/2010-11-07,77,96.25,5,1.25,2
21124,2010-11-08/2010-11-14,44,55.0,9,1.25,2
21124,2010-11-15/2010-11-21,196,245.0,9,1.25,2
21124,2010-11-22/2010-11-28,115,143.75,12,1.25,4
21124,2010-11-29/2010-12-05,295,314.03000000000003,6,1.2183333333333335,2
21124,2010-12-06/2010-12-12,51,65.00999999999999,4,1.565,2
21124,2010-12-13/2010-12-19,2,5.02,2,2.51,1
21124,2010-12-20/2010-12-26,24,30.0,1,1.25,1
21124,2011-01-10/2011-01-16,321,346.53000000000003,6,1.2183333333333335,2
21124,2011-01-17/2011-01-23,12,15.0,3,1.25,1
21124,2011-01-24/2011-01-30,80,100.0,6,1.25,2
21124,2011-01-31/2011-02-06,93,116.25,10,1.25,2
21124,2011-02-07/2011-02-13,292,310.28000000000003,3,1.1866666666666668,2
21124,2011-02-14/2011-02-20,30,39.92,4,1.5525,1
21124,2011-02-21/2011-02-27,74,92.5,5,1.25,3
21124,2011-02-28/2011-03-06,48,60.0,2,1.25,2
21124,2011-03-07/2011-03-13,31,39.96,4,1.5525,1
21124,2011-03-14/2011-03-20,51,63.75,3,1.25,2
21124,2011-03-21/2011-03-27,106,132.5,7,1.25,4
21124,2011-03-28/2011-04-03,32,41.21,5,1.492,1
21124,2011-04-04/2011-04-10,77,96.25,5,1.25,2
21124,2011-04-11/2011-04-17,100,125.0,7,1.25,3
21124,2011-04-18/2011-04-24,54,67.5,4,1.25,1
21124,2011-04-25/2011-05-01,50,62.5,3,1.25,1
21124,2011-05-02/2011-05-08,56,70.0,7,1.25,1
21124,2011-05-09/2011-05-15,32,40.0,5,1.25,2
21124,2011-05-16/2011-05-22,10,12.5,4,1.25,1
21124,2011-05-23/2011-05-29,61,76.25,6,1.25,1
21124,2011-05-30/2011-06-05,56,70.0,4,1.25,2
21124,2011-06-06/2011-06-12,200,250.0,9,1.25,4
21124,2011-06-13/2011-06-19,158,198.71,8,1.40125,3
21124,2011-06-20/2011-06-26,174,217.5,9,1.25,3
21124,2011-06-27/2011-07-03,30,37.5,3,1.25,1
21124,2011-07-04/2011-07-10,43,54.96,8,1.3844444444444446,2
21124,2011-07-11/2011-07-17,48,60.0,2,1.25,1
21124,2011-07-18/2011-07-24,75,93.75,5,1.25,2
21124,2011-07-25/2011-07-31,97,121.25,5,1.25,2
21124,2011-08-01/2011-08-07,106,132.5,6,1.25,2
21124,2011-08-08/2011-08-14,361,396.53000000000003,5,1.2120000000000002,3
21124,2011-08-15/2011-08-21,75,93.75,4,1.25,2
21124,2011-08-22/2011-08-28,96,120.0,4,1.25,4
21124,2011-08-29/2011-09-04,32,40.0,2,1.25,1
21124,2011-09-05/2011-09-11,71,88.75,5,1.25,3
21124,2011-09-12/2011-09-18,58,72.5,5,1.25,1
21124,2011-09-19/2011-09-25,48,60.0,2,1.25,2
21124,2011-09-26/2011-10-02,30,37.5,3,1.25,1
21124,2011-10-03/2011-10-09,56,70.0,5,1.25,1
21124,2011-10-10/2011-10-16,77,97.46000000000001,5,1.492,2
21124,2011-10-17/2011-10-23,149,186.25,8,1.25,5
21124,2011-10-24/2011-10-30,6,7.5,2,1.25,1
21124,2011-10-31/2011-11-06,25,31.25,2,1.25,2
21124,2011-11-07/2011-11-13,120,150.0,5,1.25,3
21124,2011-11-14/2011-11-20,5,7.46,3,1.6533333333333333,1
21124,2011-11-21/2011-11-27,62,77.5,6,1.25,2
21124,2011-11-28/2011-12-04,28,35.0,3,1.25,2
21125,2009-12-07/2009-12-13,131,80.23,8,1.0566666666666666,1
21125,2009-12-14/2009-12-20,350,186.94,6,1.105,4
21125,2010-01-04/2010-01-10,98,38.980000000000004,4,0.815,2
21125,2010-01-11/2010-01-17,52,23.240000000000002,3,0.96,1
21125,2010-01-18/2010-01-24,2,2.5,2,1.25,1
21125,2010-01-25/2010-01-31,21,26.25,4,1.25,1
21125,2010-02-01/2010-02-07,28,35.0,8,1.25,2
21125,2010-02-08/2010-02-14,25,31.25,2,1.25,2
21125,2010-02-15/2010-02-21,6,7.5,3,1.25,1
21125,2010-02-22/2010-02-28,16,20.0,3,1.25,2
21125,2010-03-01/2010-03-07,55,68.75,6,1.25,1
21125,2010-03-15/2010-03-21,28,32.72,3,1.1866666666666668,1
21125,2010-03-22/2010-03-28,5,6.25,2,1.25,1
21125,2010-03-29/2010-04-04,3,3.75,2,1.25,1
21125,2010-04-05/2010-04-11,48,60.0,1,1.25,1
21125,2010-04-12/2010-04-18,13,16.25,2,1.25,2
21125,2010-04-19/2010-04-25,25,26.69,3,1.1233333333333333,1
21125,2010-04-26/2010-05-02,50,66.28,9,1.39,3
21125,2010-05-03/2010-05-09,5,11.29,4,2.195,1
21125,2010-05-10/2010-05-16,3,3.75,1,1.25,1
21125,2010-05-17/2010-05-23,31,38.75,4,1.25,1
21125,2010-05-24/2010-05-30,33,42.51,5,1.46,1
21125,2010-05-31/2010-06-06,18,22.5,2,1.25,1
21125,2010-06-07/2010-06-13,4,5.0,2,1.25,1
21125,2010-06-14/2010-06-20,16,20.0,4,1.25,1
21125,2010-06-21/2010-06-27,2,2.5,1,1.25,1
21125,2010-06-28/2010-07-04,37,43.97,4,1.2025000000000001,2
21125,2010-07-05/2010-07-11,1,2.51,1,2.51,1
21125,2010-07-19/2010-07-25,12,15.0,1,1.25,1
21125,2010-07-26/2010-08-01,25,31.25,3,1.25,1
21125,2010-08-02/2010-08-08,24,30.0,2,1.25,2
21125,2010-08-09/2010-08-15,12,15.0,1,1.25,1
21125,2010-08-16/2010-08-22,48,60.0,3,1.25,2
21125,2010-08-23/2010-08-29,24,30.0,2,1.25,1
21125,2010-08-30/2010-09-05,30,37.5,3,1.25,2
21125,2010-09-06/2010-09-12,12,15.0,1,1.25,1
21125,2010-09-13/2010-09-19,16,20.0,2,1.25,1
21125,2010-09-20/2010-09-26,15,20.009999999999998,4,1.565,1
21125,2010-09-27/2010-10-03,16,20.0,3,1.25,1
21125,2010-10-04/2010-10-10,2,2.5,1,1.25,1
21125,2010-10-11/2010-10-17,60,75.0,3,1.25,2
21125,2010-10-18/2010-10-24,2,2.5,2,1.25,1
21125,2010-10-25/2010-10-31,1,1.25,1,1.25,1
21125,2010-11-01/2010-11-07,14,20.02,3,2.09,1
21125,2010-11-08/2010-11-14,12,15.0,1,1.25,1
21125,2010-11-15/2010-11-21,14,17.5,2,1.25,2
21125,2010-11-22/2010-11-28,20,26.259999999999998,5,1.46,2
21125,2010-11-29/2010-12-05,37,46.25,4,1.25,1
21125,2010-12-06/2010-12-12,1,2.51,1,2.51,1
21125,2010-12-13/2010-12-19,1,1.25,1,1.25,1
21125,2010-12-20/2010-12-26,12,15.0,1,1.25,1
21125,2011-01-03/2011-01-09,12,15.0,1,1.25,1
21125,2011-01-10/2011-01-16,24,30.0,2,1.25,2
21125,2011-01-17/2011-01-23,12,15.0,1,1.25,1
21125,2011-01-24/2011-01-30,36,45.0,3,1.25,3
21125,2011-01-31/2011-02-06,12,15.0,1,1.25,1
21125,2011-02-07/2011-02-13,14,18.71,3,1.6533333333333333,1
21125,2011-02-14/2011-02-20,1,1.25,1,1.25,1
21125,2011-02-21/2011-02-27,26,32.5,4,1.25,2
21125,2011-02-28/2011-03-06,12,15.0,1,1.25,1
21125,2011-03-21/2011-03-27,2,2.5,1,1.25,1
21125,2011-04-04/2011-04-10,13,16.25,2,1.25,2
