StockCode,description,quantity,revenue,invoices,active_weeks,countries,median_price,first_sale,last_sale,quantity_per_invoice
85218,S/5 MINI ICE CREAM FRIDGE MAGNETS,1992,625.1999999999999,2,2,2,0.875,2010-01-14 14:53:00,2010-02-15 11:57:00,996.0
21329,DINOSAURS  WRITING SET,1988,3586.7,530,98,6,1.65,2009-12-07 15:15:00,2011-12-02 16:39:00,3.750943396226415
21214,SET OF 72 IVORY PAPER DOILIES,1988,2894.72,194,34,8,1.45,2009-12-08 15:49:00,2010-10-08 13:23:00,10.24742268041237
22074,6 RIBBONS SHIMMERING PINKS,1986,2116.8599999999997,269,85,8,1.65,2009-12-09 09:51:00,2011-12-02 16:39:00,7.382899628252788
22061,LARGE CAKE STAND  HANGING STRAWBERY,1984,18396.97,497,97,13,9.95,2009-12-08 07:59:00,2011-12-04 12:14:00,3.9919517102615694
22136,LOVE HEART SOCK HANGER,1983,3305.4799999999996,261,86,9,1.65,2009-12-07 12:26:00,2011-10-31 13:05:00,7.597701149425287
21785,RAIN PONCHO,1980,1492.53,98,43,6,0.85,2009-12-07 13:59:00,2011-02-15 14:44:00,20.20408163265306
16169N,WRAP BLUE RUSSIAN FOLKART,1975,605.25,54,28,7,0.42,2009-12-07 15:02:00,2010-12-06 12:06:00,36.574074074074076
22416,SET OF 36 DOILIES SPACEBOY DESIGN,1970,2763.3599999999997,176,82,13,1.45,2010-02-03 08:50:00,2011-12-04 11:45:00,11.193181818181818
84975,HEART SHAPED MIRROR,1966,3225.84,208,47,5,1.69,2009-12-07 13:17:00,2010-12-08 15:12:00,9.451923076923077
72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,1964,8395.22,339,87,10,4.25,2009-12-08 15:10:00,2011-11-25 14:25:00,5.793510324483776
23436,VINTAGE CHRISTMAS GIFT BAG LARGE,1956,2327.75,109,17,6,1.25,2011-08-02 14:04:00,2011-12-01 16:22:00,17.94495412844037
22917,HERB MARKER ROSEMARY,1955,1355.1000000000001,243,52,7,0.65,2010-11-21 11:03:00,2011-12-02 17:04:00,8.045267489711934
23090,VINTAGE GLASS T-LIGHT HOLDER,1955,1650.2099999999998,138,27,6,0.83,2011-05-16 08:13:00,2011-12-04 14:01:00,14.166666666666666
79323P,PINK CHERRY LIGHTS,1952,11835.02,231,21,5,6.75,2009-12-07 08:13:00,2011-01-11 13:54:00,8.45021645021645
22897,OVEN MITT APPLES DESIGN,1946,2874.73,292,62,9,1.45,2010-09-26 16:06:00,2011-12-04 13:59:00,6.664383561643835
22525,CHILDRENS GARDEN GLOVES PINK,1946,2748.79,328,55,13,1.25,2010-03-25 14:12:00,2011-04-18 16:31:00,5.932926829268292
22191,IVORY DINER WALL CLOCK,1945,16012.79,610,85,13,8.5,2009-12-07 13:59:00,2011-12-02 12:24:00,3.1885245901639343
22311,OFFICE MUG WARMER BLACK+SILVER,1943,6200.2300000000005,287,80,14,2.95,2009-12-07 15:55:00,2011-12-04 13:15:00,6.770034843205575
23266,SET OF 3 WOODEN STOCKING DECORATION,1936,2566.11,298,26,9,1.25,2011-06-09 15:34:00,2011-12-04 16:08:00,6.496644295302014
22179,SET 10 LIGHTS NIGHT OWL,1936,13757.84,547,98,10,6.75,2009-12-07 16:40:00,2011-12-04 13:32:00,3.539305301645338
84849B,FAIRY SOAP SOAP HOLDER,1933,3237.33,291,77,11,1.69,2009-12-07 17:56:00,2011-07-20 12:58:00,6.642611683848798
22479,DAISY GARDEN MARKER,1931,2671.5099999999998,212,71,5,1.25,2010-03-05 16:02:00,2011-12-01 19:54:00,9.108490566037736
23186,FRENCH STYLE STORAGE JAR CAFE,1928,803.8,68,25,5,0.29,2011-03-08 17:23:00,2011-11-30 17:22:00,28.352941176470587
22044,CHRISTMAS CARD STACK OF PRESENTS,1928,545.24,88,26,5,0.42,2009-12-07 14:58:00,2011-11-07 12:29:00,21.90909090909091
35971,ROSE FOLKART HEART DECORATIONS,1927,1895.1499999999999,212,86,3,1.25,2009-12-07 17:56:00,2011-12-01 16:22:00,9.089622641509434
22592,CARDHOLDER HOLLY WREATH METAL,1927,7631.95,292,41,9,3.75,2010-07-27 09:05:00,2011-12-02 16:39:00,6.5993150684931505
72225C,LAVENDER SCENT CAKE CANDLE,1926,466.38,38,33,4,0.29,2009-12-17 19:33:00,2011-11-29 09:48:00,50.68421052631579
22524,CHILDRENS GARDEN GLOVES BLUE,1925,2713.23,293,59,11,1.25,2010-03-25 14:12:00,2011-05-24 08:49:00,6.5699658703071675
22286,"DECORATION , WOBBLY RABBIT , METAL",1924,2177.52,193,53,3,1.65,2009-12-21 17:14:00,2011-12-01 12:01:00,9.968911917098445
72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,1919,3885.8300000000004,270,91,3,2.1,2009-12-07 15:28:00,2011-12-04 10:51:00,7.107407407407408
23004,TRAVEL CARD WALLET PANTRY,1919,863.79,212,42,7,0.42,2011-02-16 16:56:00,2011-12-04 14:09:00,9.05188679245283
22758,LARGE PURPLE BABUSHKA NOTEBOOK,1919,2393.56,283,63,11,1.25,2010-08-06 17:36:00,2011-12-04 10:56:00,6.780918727915195
85114B,IVORY ENCHANTED FOREST PLACEMAT,1919,3435.83,210,84,7,1.65,2009-12-07 13:59:00,2011-11-30 08:17:00,9.138095238095238
22916,HERB MARKER THYME,1916,1327.6000000000001,242,53,7,0.65,2010-11-21 16:11:00,2011-12-02 17:04:00,7.917355371900826
23332,IVORY WICKER HEART LARGE,1915,3298.5499999999997,270,18,5,1.65,2011-08-07 15:43:00,2011-12-04 12:17:00,7.092592592592593
22186,RED STAR CARD HOLDER,1912,5113.06,319,51,8,2.95,2009-12-07 13:49:00,2011-12-02 14:48:00,5.993730407523511
23437,50'S CHRISTMAS GIFT BAG LARGE,1903,2318.95,122,15,6,1.25,2011-08-22 15:05:00,2011-12-04 13:59:00,15.598360655737705
35095B,RED VICTORIAN FABRIC OVAL BOX,1897,738.62,165,76,3,0.42,2009-12-09 13:00:00,2011-11-30 15:13:00,11.496969696969696
85053,FRENCH ENAMEL CANDLEHOLDER,1892,4074.4100000000003,354,70,12,2.1,2009-12-07 17:56:00,2011-12-04 14:55:00,5.344632768361582
21384,IVORY HANGING DECORATION  BUTTERFLY,1892,1784.6899999999998,146,21,2,0.85,2009-12-07 11:46:00,2010-05-19 15:10:00,12.95890410958904
85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,1891,1373.6100000000001,142,58,7,0.39,2009-12-08 12:51:00,2011-12-04 15:19:00,13.316901408450704
85224,ASSORTED COLOUR SILK GLASSES CASE,1882,1068.96,58,37,1,2.1,2009-12-07 17:56:00,2011-03-23 16:45:00,32.44827586206897
22396,MAGNETS PACK OF 4 RETRO PHOTO,1881,1419.55,181,73,11,0.9550000000000001,2010-03-26 13:46:00,2011-12-04 13:59:00,10.392265193370166
23399,HOME SWEET HOME HANGING HEART,1878,1692.81,213,14,4,0.85,2011-09-04 12:54:00,2011-12-04 11:24:00,8.816901408450704
22918,HERB MARKER PARSLEY,1878,1285.45,240,52,8,0.65,2010-11-21 16:11:00,2011-12-02 17:04:00,7.825
20733,GOLD MINI TAPE MEASURE,1874,1405.85,280,79,6,0.83,2009-12-08 16:43:00,2011-12-02 16:39:00,6.692857142857143
20657,TROPICAL LUGGAGE TAG,1873,721.47,116,60,6,1.25,2009-12-07 18:02:00,2011-11-11 09:05:00,16.146551724137932
22583,PACK OF 6 HANDBAG GIFT BOXES,1870,4943.28,346,83,16,2.55,2010-03-10 12:51:00,2011-12-02 16:39:00,5.404624277456647
22251,BIRDHOUSE DECORATION MAGIC GARDEN,1869,2312.72,297,81,5,1.25,2009-12-17 17:16:00,2011-12-02 16:39:00,6.292929292929293
21327,SKULLS WRITING SET,1867,3264.12,478,101,6,1.65,2009-12-07 15:15:00,2011-12-02 10:52:00,3.905857740585774
22193,RED DINER WALL CLOCK,1864,15661.220000000001,598,76,16,8.5,2009-12-07 17:56:00,2011-12-04 10:10:00,3.117056856187291
21452,TOADSTOOL MONEY BOX,1861,5679.500000000001,401,87,16,2.95,2010-03-18 13:10:00,2011-12-04 13:55:00,4.640897755610973
23504,PLAYING CARDS JUBILEE UNION JACK,1861,2760.34,191,11,4,1.25,2011-09-22 11:46:00,2011-12-04 14:15:00,9.743455497382199
23287,RED VINTAGE SPOT BEAKER,1860,1584.9,193,25,13,0.85,2011-06-13 16:33:00,2011-12-01 16:22:00,9.637305699481866
23280,FOLDING BUTTERFLY MIRROR HOT PINK,1860,1481.28,150,29,10,0.83,2011-05-09 16:35:00,2011-12-04 13:00:00,12.4
21007,ETCHED GLASS DROPLET DECORATION,1858,864.0,43,16,1,0.38,2009-12-07 11:05:00,2010-09-23 12:25:00,43.2093023255814
22101,MIRROR MOSAIC VOTIVE HOLDER,1857,2686.47,113,62,2,2.46,2009-12-07 13:49:00,2011-11-25 14:02:00,16.43362831858407
15056P,EDWARDIAN PARASOL PINK,1853,10302.87,337,98,9,5.95,2009-12-08 07:59:00,2011-12-02 12:40:00,5.498516320474778
85231B,CINAMMON SET OF 9 T-LIGHTS,1853,1697.99,350,88,7,0.85,2009-12-07 11:05:00,2011-12-04 14:55:00,5.2942857142857145
22972,CHILDREN'S SPACEBOY MUG,1851,3165.3099999999995,235,49,10,1.65,2010-11-24 13:13:00,2011-12-01 17:20:00,7.876595744680851
23083,SET 6 PAPER TABLE LANTERN STARS,1847,6891.3,227,29,7,3.75,2011-05-15 11:17:00,2011-12-04 15:18:00,8.136563876651982
21945,STRAWBERRIES  DESIGN FLANNEL,1845,1280.0,229,71,7,1.63,2009-12-07 18:02:00,2011-11-30 15:13:00,8.056768558951966
23147,SINGLE ANTIQUE ROSE HOOK IVORY,1842,2714.5,257,33,9,1.45,2011-04-21 08:43:00,2011-12-04 12:44:00,7.167315175097277
22097,SWALLOW SQUARE TISSUE BOX,1837,1181.98,237,86,10,1.25,2009-12-09 09:42:00,2011-12-02 14:26:00,7.751054852320675
23365,SET 12 COLOUR PENCILS LOVE LONDON,1834,1445.13,158,11,6,0.65,2011-09-22 12:13:00,2011-12-02 13:36:00,11.60759493670886
22361,GLASS JAR DAISY FRESH COTTON WOOL,1832,5969.51,487,88,13,2.95,2010-03-15 17:29:00,2011-12-04 13:32:00,3.761806981519507
21014,SWISS CHALET TREE DECORATION,1831,910.2399999999999,184,44,5,0.85,2009-12-09 09:42:00,2011-11-23 13:27:00,9.951086956521738
23550,WRAP ALPHABET POSTER,1830,752.6,63,19,5,0.42,2011-07-18 11:42:00,2011-11-30 16:43:00,29.047619047619047
22265,EASTER DECORATION NATURAL CHICK,1828,1198.0500000000002,167,60,4,0.65,2009-12-09 14:16:00,2011-11-29 13:12:00,10.946107784431138
22676,FRENCH BLUE METAL DOOR SIGN 1,1827,2457.6,302,67,7,1.25,2010-08-17 11:21:00,2011-12-02 17:12:00,6.049668874172186
22102,MIRROR MOSAIC T-LIGHT HOLDER,1827,1166.94,56,43,2,1.65,2009-12-09 11:01:00,2011-11-28 14:44:00,32.625
22965,3 TRADITIONAl BISCUIT CUTTERS  SET,1826,3792.3200000000006,254,54,13,2.1,2010-11-21 14:36:00,2011-12-04 11:50:00,7.188976377952756
21011,GLITTER SNOW PEAR TREE DECORATION,1826,1353.5,116,24,3,1.45,2009-12-07 13:48:00,2010-12-21 10:35:00,15.741379310344827
23196,VINTAGE LEAF MAGNETIC NOTEPAD,1824,2734.0,284,24,11,1.45,2011-06-23 11:51:00,2011-12-02 16:39:00,6.422535211267606
21336,GOLD WASHBAG,1822,521.52,42,27,3,2.95,2009-12-07 18:02:00,2011-06-29 15:58:00,43.38095238095238
22276,WASH BAG VINTAGE ROSE PAISLEY,1820,4705.67,354,90,20,2.55,2009-12-07 12:32:00,2011-11-04 15:18:00,5.141242937853107
21542,WOODLAND WATER TRANSFER TATTOOS,1820,1548.05,183,35,8,0.85,2009-12-07 13:48:00,2010-10-10 13:23:00,9.94535519125683
35649,VINTAGE BEAD COSMETIC BAG,1819,1343.01,49,34,2,2.46,2009-12-13 11:16:00,2011-12-02 16:39:00,37.12244897959184
85194L,HANGING SPRING FLOWER EGG LARGE,1818,1560.6299999999999,147,38,5,0.85,2009-12-07 11:46:00,2011-11-22 16:47:00,12.36734693877551
21171,BATHROOM METAL SIGN,1817,2535.69,253,75,7,1.45,2009-12-07 13:52:00,2011-08-11 10:14:00,7.181818181818182
23194,GYMKHANA TREASURE BOOK BOX,1816,4015.98,205,40,12,2.25,2011-03-02 12:10:00,2011-12-04 13:32:00,8.858536585365854
22483,RED GINGHAM TEDDY BEAR,1815,5268.29,343,90,17,2.95,2010-03-04 11:11:00,2011-12-04 11:45:00,5.291545189504373
79163,BLACK CHAMPAGNE GLASS,1813,1207.83,63,40,2,0.39,2009-12-10 11:39:00,2011-09-18 12:21:00,28.77777777777778
22605,WOODEN CROQUET GARDEN SET,1812,23162.53,631,84,14,12.75,2010-04-08 19:40:00,2011-12-04 14:55:00,2.8716323296354993
23264,SET OF 3 WOODEN SLEIGH DECORATIONS,1812,2464.55,280,26,11,1.25,2011-06-09 15:34:00,2011-12-04 15:00:00,6.4714285714285715
22547,MINI JIGSAW DINOSAUR,1805,805.49,181,75,8,0.42,2010-03-26 14:45:00,2011-12-02 12:59:00,9.972375690607734
23163,REGENCY SUGAR TONGS,1801,4420.740000000001,200,32,7,2.49,2011-04-27 12:49:00,2011-12-02 16:39:00,9.005
21503,TOYBOX  WRAP,1801,740.42,64,43,8,0.42,2009-12-16 17:06:00,2011-11-30 16:43:00,28.140625
22067,CHOC TRUFFLE GOLD TRINKET POT,1798,2970.33,244,92,10,1.65,2009-12-07 13:52:00,2011-12-04 11:55:00,7.368852459016393
85116,BLACK CANDELABRA T-LIGHT HOLDER,1794,2166.34,175,75,6,1.66,2009-12-07 13:59:00,2011-10-14 11:08:00,10.251428571428571
20960,WATERMELON BATH SPONGE,1792,2402.64,201,55,7,1.25,2009-12-07 13:35:00,2011-03-07 10:12:00,8.91542288557214
84818,DANISH ROSE PHOTO FRAME,1785,2374.6,213,78,9,2.51,2009-12-14 17:57:00,2011-10-30 16:15:00,8.380281690140846
22342,HOME GARLAND PAINTED ZINC,1785,2455.33,226,91,7,1.65,2009-12-07 11:46:00,2011-11-28 15:31:00,7.898230088495575
22371,AIRLINE BAG VINTAGE TOKYO 78,1784,8713.1,671,91,13,4.25,2010-02-12 15:38:00,2011-12-04 12:44:00,2.6587183308494784
21906,PHARMACIE FIRST AID TIN,1782,12845.92,421,92,19,6.75,2010-01-29 13:53:00,2011-12-02 16:39:00,4.232779097387174
90057,DIAMANTE RING ASSORTED IN BOX.,1780,2645.88,36,20,3,1.25,2009-12-09 14:25:00,2011-12-01 14:30:00,49.44444444444444
22070,SMALL RED RETROSPOT MUG IN BOX,1779,5472.94,303,85,16,3.75,2009-12-07 11:39:00,2011-11-30 15:33:00,5.871287128712871
21411,GINGHAM HEART  DOORSTOP RED,1777,7598.31,577,98,9,4.25,2009-12-07 15:42:00,2011-12-04 15:28:00,3.079722703639515
22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,1775,5014.650000000001,214,17,14,2.95,2011-01-14 14:11:00,2011-09-29 13:38:00,8.294392523364486
85041,SET/4 PINK ORCHID CANDLES IN BOWL,1773,2365.69,84,25,3,1.65,2009-12-09 14:16:00,2010-07-15 15:08:00,21.107142857142858
21675,BUTTERFLIES STICKERS,1773,1561.9599999999998,262,86,9,0.85,2009-12-07 17:56:00,2011-12-02 13:20:00,6.767175572519084
22919,HERB MARKER MINT,1767,1229.0900000000001,240,51,7,0.65,2010-11-22 12:53:00,2011-12-02 17:04:00,7.3625
35095A,BLUE VICTORIAN FABRIC OVAL BOX,1766,699.7099999999999,154,72,5,0.83,2009-12-09 13:00:00,2011-12-02 16:39:00,11.467532467532468
72484,ROSES IN WHITE HEART CANDLE,1766,926.3800000000001,61,10,2,1.25,2009-12-07 18:02:00,2010-03-04 12:32:00,28.950819672131146
85177,BASKET OF FLOWERS SEWING KIT,1764,1461.7199999999998,136,71,6,0.85,2009-12-08 13:04:00,2011-12-01 13:28:00,12.970588235294118
21705,BAG 500g SWIRLY MARBLES,1761,2831.7599999999998,198,55,5,1.65,2010-07-25 15:44:00,2011-12-04 12:48:00,8.893939393939394
85194S,HANGING SPRING FLOWER EGG SMALL,1760,889.46,131,54,3,0.65,2010-01-05 14:12:00,2011-12-04 12:32:00,13.435114503816793
23330,DECORATIVE WICKER HEART MEDIUM,1759,2239.59,209,17,4,1.25,2011-08-08 13:53:00,2011-12-04 12:31:00,8.416267942583731
22650,CERAMIC PIRATE CHEST MONEY BANK,1757,2650.0699999999997,273,77,12,1.45,2010-05-14 15:41:00,2011-11-30 16:23:00,6.435897435897436
22175,PINK OWL SOFT TOY,1756,5082.21,351,95,11,2.95,2009-12-07 12:08:00,2011-12-04 15:35:00,5.002849002849003
23006,TRAVEL CARD WALLET FLOWER MEADOW,1754,759.84,171,41,5,0.42,2011-02-16 16:56:00,2011-12-04 12:32:00,10.257309941520468
23438,RED SPOT GIFT BAG LARGE,1751,2135.0,103,18,6,1.25,2011-08-03 12:20:00,2011-12-04 15:00:00,17.0
21421,PORCELAIN ROSE LARGE,1750,2091.98,102,47,4,1.25,2009-12-07 11:46:00,2011-05-24 14:00:00,17.15686274509804
18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,1743,3869.1,204,78,4,2.55,2009-12-07 11:05:00,2011-11-24 09:26:00,8.544117647058824
21624,VINTAGE UNION JACK DOORSTOP,1743,10450.33,389,89,6,5.95,2009-12-07 15:42:00,2011-12-04 12:52:00,4.480719794344473
21634,ASSORTED MINI MADRAS NOTEBOOK,1742,1464.8899999999999,66,45,3,1.25,2009-12-09 09:42:00,2011-10-16 15:13:00,26.393939393939394
22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,1740,1750.74,70,50,4,1.65,2009-12-08 15:49:00,2011-10-24 17:03:00,24.857142857142858
21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1739,18939.67,408,76,13,12.75,2009-12-07 16:56:00,2011-12-04 15:18:00,4.262254901960785
22921,HERB MARKER CHIVES,1738,1200.3700000000001,213,48,6,0.65,2010-11-21 16:11:00,2011-12-02 17:04:00,8.15962441314554
22117,METAL SIGN HER DINNER IS SERVED,1737,5122.04,222,83,11,2.95,2009-12-08 13:38:00,2011-12-02 13:38:00,7.824324324324325
37327,ASSTD MULTICOLOUR CIRCLES MUG,1736,1046.62,87,38,1,0.42,2010-01-26 10:13:00,2011-11-10 12:01:00,19.95402298850575
79030G,"TUMBLER, NEW ENGLAND",1733,1433.25,119,49,9,1.65,2009-12-10 16:35:00,2011-06-03 17:09:00,14.563025210084033
22468,BABUSHKA LIGHTS STRING OF 10,1732,11502.52,410,85,14,6.75,2010-03-08 12:44:00,2011-12-02 12:13:00,4.224390243902439
22598,CHRISTMAS MUSICAL ZINC TREE,1731,1085.86,134,31,5,0.83,2010-07-26 09:50:00,2011-12-04 13:59:00,12.917910447761194
23327,HANGING CLEAR MINI BOTTLE,1730,1048.6200000000001,40,13,3,0.63,2011-08-10 16:01:00,2011-11-29 15:09:00,43.25
35832,WOOLLY HAT SOCK GLOVE ADVENT STRING,1729,5251.950000000001,183,21,9,2.95,2009-12-07 17:56:00,2010-11-04 14:49:00,9.448087431693988
21944,KITTENS DESIGN FLANNEL,1726,1065.26,190,66,7,0.85,2009-12-07 18:02:00,2011-12-02 16:39:00,9.08421052631579
23551,PACK OF 12 PAISLEY PARK TISSUES,1726,790.0999999999999,125,14,7,0.39,2011-09-01 15:56:00,2011-12-02 16:39:00,13.808
23229,VINTAGE DONKEY TAIL GAME,1726,6211.11,243,25,14,3.75,2011-06-14 12:09:00,2011-12-04 14:15:00,7.102880658436214
16169P,WRAP GREEN RUSSIAN FOLKART,1725,523.25,47,30,5,0.42,2009-12-14 10:49:00,2010-12-19 11:35:00,36.702127659574465
22628,PICNIC BOXES SET OF 3 RETROSPOT,1724,8268.8,348,72,16,4.95,2010-07-01 11:59:00,2011-12-04 16:07:00,4.954022988505747
84880,WHITE WIRE EGG HOLDER,1723,9846.35,372,85,6,5.95,2009-12-10 14:13:00,2011-11-29 10:45:00,4.631720430107527
22779,WOODEN OWLS LIGHT GARLAND,1721,6571.85,189,52,12,4.25,2010-10-24 11:14:00,2011-12-04 13:32:00,9.105820105820106
84012,MAGIC SHEEP WOOL GROWING FROM PAPER,1720,2514.57,168,65,8,1.66,2009-12-09 14:02:00,2011-12-04 14:55:00,10.238095238095237
22310,IVORY KNITTED MUG COSY,1714,3064.49,216,77,6,3.29,2009-12-07 18:02:00,2011-12-01 16:22:00,7.935185185185185
22902,TOTE BAG I LOVE LONDON,1713,3494.17,197,58,9,2.1,2010-09-26 14:42:00,2011-12-04 12:02:00,8.695431472081218
84006,MAGIC TREE -PAPER FLOWERS,1710,1603.77,201,72,4,0.85,2009-12-07 17:56:00,2011-12-01 13:08:00,8.507462686567164
22199,FRYING PAN RED RETROSPOT,1710,7213.14,381,95,14,4.25,2009-12-07 17:56:00,2011-12-04 15:19:00,4.488188976377953
22403,MAGNETS PACK OF 4 VINTAGE LABELS,1702,1190.82,210,69,9,1.25,2010-03-29 10:10:00,2011-12-02 10:23:00,8.104761904761904
23161,REGENCY CAKE FORK,1702,2113.32,95,28,7,1.25,2011-05-03 10:43:00,2011-12-01 16:22:00,17.91578947368421
21774,DECORATIVE CATS BATHROOM BOTTLE,1698,2101.13,359,98,8,2.46,2009-12-07 17:56:00,2011-12-02 16:39:00,4.729805013927576
23238,SET OF 4 KNICK KNACK TINS LONDON,1694,7154.34,257,26,13,4.15,2011-06-07 14:03:00,2011-12-02 12:02:00,6.591439688715953
22776,SWEETHEART CAKESTAND 3 TIER,1692,17291.18,680,59,13,9.95,2010-10-17 11:20:00,2011-12-04 12:31:00,2.488235294117647
23329,DECORATIVE WICKER HEART LARGE,1691,2911.1499999999996,226,18,4,1.65,2011-08-07 15:43:00,2011-12-04 12:31:00,7.482300884955753
22340,NOEL GARLAND PAINTED ZINC,1689,1382.9699999999998,169,34,9,0.83,2009-12-14 17:16:00,2011-12-02 16:39:00,9.994082840236686
21541,DINOSAURS WATER TRANSFER TATTOOS,1688,1487.54,196,44,8,0.85,2009-12-07 13:59:00,2010-11-15 14:49:00,8.612244897959183
23352,ROLL WRAP 50'S RED CHRISTMAS,1688,2272.01,191,17,6,1.25,2011-08-04 16:17:00,2011-12-04 14:15:00,8.837696335078535
23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS,1688,2738.7999999999997,199,30,8,1.65,2011-05-09 16:35:00,2011-12-04 12:01:00,8.482412060301508
22409,MONEY BOX BISCUITS DESIGN,1684,2287.96,162,68,12,1.25,2010-03-26 13:46:00,2011-12-04 14:55:00,10.395061728395062
23120,PACK OF 6 SMALL FRUIT STRAWS,1683,681.18,98,24,5,0.42,2011-06-17 12:22:00,2011-12-02 14:26:00,17.1734693877551
22671,FRENCH LAUNDRY SIGN BLUE METAL,1682,2793.24,241,63,5,1.65,2010-08-17 11:21:00,2011-12-04 14:55:00,6.979253112033195
21402,RED  EGG  SPOON,1681,326.28,146,66,9,0.42,2009-12-09 09:51:00,2011-12-02 16:39:00,11.513698630136986
23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,1679,1437.73,98,20,7,0.83,2011-06-13 15:44:00,2011-12-04 12:01:00,17.132653061224488
84341B,SMALL PINK MAGIC CHRISTMAS TREE,1676,884.62,114,37,4,0.85,2009-12-07 17:56:00,2011-11-15 14:48:00,14.701754385964913
23254,CHILDRENS CUTLERY DOLLY GIRL,1674,6778.620000000001,289,35,21,4.15,2011-04-07 11:30:00,2011-12-02 14:25:00,5.7923875432525955
22634,CHILDS BREAKFAST SET SPACEBOY,1673,15787.289999999999,491,80,20,9.95,2010-05-20 09:27:00,2011-12-02 14:25:00,3.4073319755600813
85016,SET OF 6 VINTAGE NOTELETS KIT,1672,2015.34,163,65,10,2.51,2009-12-07 17:56:00,2011-05-31 10:45:00,10.257668711656441
21826,EIGHT PIECE DINOSAUR SET,1670,2157.77,229,60,5,1.25,2009-12-07 11:39:00,2011-03-16 13:00:00,7.292576419213974
21684,SMALL MEDINA STAMPED METAL BOWL,1670,1335.51,101,61,5,0.85,2009-12-11 09:58:00,2011-12-02 16:39:00,16.534653465346533
23497,CLASSIC CHROME BICYCLE BELL,1669,2383.17,159,6,11,1.45,2011-10-28 13:04:00,2011-12-04 14:55:00,10.49685534591195
15044B,BLUE PAPER PARASOL,1669,4641.18,188,68,7,2.95,2009-12-07 11:46:00,2011-09-28 15:50:00,8.877659574468085
85197,SET OF 12 MINI BUNNIES IN A BUCKET,1668,957.36,73,26,5,2.1,2010-01-05 14:12:00,2011-07-29 17:28:00,22.84931506849315
85226A,WHITE/BLUE PULL BACK RACING CAR,1668,903.1700000000001,137,40,8,0.55,2009-12-07 16:40:00,2010-11-24 15:31:00,12.175182481751825
22228,BUNNY WOODEN PAINTED WITH BIRD,1664,1415.4699999999998,270,68,6,0.85,2009-12-10 09:49:00,2011-12-04 15:19:00,6.162962962962963
21973,SET OF 36 MUSHROOM PAPER DOILIES,1664,2404.97,206,74,17,1.45,2009-12-07 10:41:00,2011-11-28 11:18:00,8.077669902912621
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,1662,2576.5099999999998,169,72,9,1.25,2009-12-11 14:20:00,2011-12-04 15:28:00,9.834319526627219
23234,BISCUIT TIN VINTAGE CHRISTMAS,1661,4859.99,261,25,12,2.89,2011-06-14 12:24:00,2011-12-02 16:39:00,6.363984674329502
16168M,FUNKY MONKEY GIFT BAG MEDIUM,1661,501.47,99,63,2,0.42,2009-12-09 14:31:00,2011-12-02 16:39:00,16.77777777777778
21641,ASSORTED TUTTI FRUTTI KEYRING BALL,1658,932.7099999999999,107,58,3,1.63,2009-12-07 17:56:00,2011-09-16 13:32:00,15.495327102803738
72760B,VINTAGE CREAM 3 BASKET CAKE STAND,1657,15979.369999999999,475,87,14,9.95,2009-12-07 11:46:00,2011-12-04 10:29:00,3.488421052631579
85230G,ORANGE VOTIVE CANDLE,1656,418.79999999999995,45,37,4,0.29,2010-02-17 14:01:00,2011-12-02 12:52:00,36.8
22230,JIGSAW TREE WITH WATERING CAN,1654,1131.24,191,76,9,0.85,2009-12-07 17:56:00,2011-12-04 15:19:00,8.659685863874346
22635,CHILDS BREAKFAST SET DOLLY GIRL,1653,15725.359999999999,480,77,21,9.95,2010-05-20 09:27:00,2011-12-02 13:12:00,3.44375
35598D,PINK/WHITE CHRISTMAS TREE 60CM,1652,1259.01,99,43,7,2.46,2009-12-07 15:26:00,2011-12-04 12:14:00,16.68686868686869
37444C,PINK BREAKFAST CUP AND SAUCER,1651,661.78,52,31,4,5.91,2009-12-09 09:42:00,2011-03-28 12:23:00,31.75
23265,SET OF 3 WOODEN TREE DECORATIONS,1650,2228.21,274,26,9,1.25,2011-06-09 15:34:00,2011-12-04 16:08:00,6.021897810218978
22821,GIFT BAG PSYCHEDELIC APPLES,1649,1038.68,179,56,5,0.65,2010-09-15 16:28:00,2011-12-02 16:39:00,9.212290502793296
23371,SET 36 COLOUR PENCILS SPACEBOY,1648,2221.43,169,11,10,1.25,2011-09-22 12:02:00,2011-12-04 13:59:00,9.751479289940828
21947,SET OF 6 HEART CHOPSTICKS,1646,2259.08,288,90,12,1.25,2009-12-07 18:02:00,2011-12-02 16:39:00,5.715277777777778
20886,BOX OF 9 PEBBLE CANDLES,1646,3292.27,297,90,8,1.95,2009-12-07 16:38:00,2011-11-07 12:06:00,5.542087542087542
21864,UNION JACK FLAG PASSPORT COVER,1644,4038.8500000000004,391,97,5,2.1,2009-12-07 12:42:00,2011-12-01 11:18:00,4.20460358056266
