StockCode,description,quantity,revenue,invoices,active_weeks,countries,median_price,first_sale,last_sale,quantity_per_invoice,quantity_share_pct,quantity_cumulative_pct
22224,WHITE LOVEBIRD LANTERN,2332,7377.09,390,99,9,2.95,2009-12-07 11:46:00,2011-12-02 16:39:00,5.97948717948718,0.021563561649409035,80.30989760082251
22995,TRAVEL CARD WALLET SUKI,2331,1030.67,256,42,3,0.42,2011-02-17 12:51:00,2011-12-02 16:39:00,9.10546875,0.021554314839096252,80.3314519156616
84847,FLORAL BATHROOM SET,2330,1149.73,49,35,3,3.75,2009-12-14 18:37:00,2011-08-01 17:37:00,47.55102040816327,0.021545068028783473,80.35299698369039
21399,BLUE POLKADOT COFFEE MUG,2330,1466.44,117,52,7,1.63,2009-12-07 13:59:00,2011-06-05 10:50:00,19.914529914529915,0.021545068028783473,80.37454205171917
23032,DRAWER KNOB CRACKLE GLAZE IVORY,2328,3853.68,199,24,10,1.65,2011-06-14 13:51:00,2011-11-27 11:05:00,11.698492462311558,0.021526574408157906,80.39606862612733
47568,ENGLISH ROSE DESIGN PEG BAG,2325,4854.72,396,36,10,2.1,2009-12-07 10:48:00,2010-08-22 13:41:00,5.871212121212121,0.021498833977219557,80.41756746010455
22365,DOORMAT RESPECTABLE HOUSE,2324,15225.92,439,97,14,7.95,2010-01-04 16:11:00,2011-12-04 14:55:00,5.29384965831435,0.021489587166906774,80.43905704727146
22208,WOOD STAMP SET THANK YOU,2323,2962.9799999999996,410,87,8,1.65,2009-12-07 17:56:00,2011-12-04 13:15:00,5.6658536585365855,0.021480340356593994,80.46053738762805
22304,COFFEE MUG BLUE PAISLEY DESIGN,2322,4555.45,161,73,9,2.55,2009-12-07 12:31:00,2011-11-28 15:54:00,14.422360248447205,0.02147109354628121,80.48200848117433
85206A,CREAM FELT EASTER EGG BASKET,2321,3973.0099999999998,317,32,11,1.65,2010-01-12 11:45:00,2011-03-17 18:24:00,7.321766561514195,0.021461846735968428,80.5034703279103
22482,BLUE TEA TOWEL CLASSIC DESIGN,2319,2739.43,214,58,9,1.25,2010-03-05 11:16:00,2011-07-05 13:07:00,10.836448598130842,0.021443353115342862,80.52491368102565
21162,TOXIC AREA  DOOR HANGER,2317,1574.59,267,86,9,1.45,2009-12-07 13:59:00,2011-12-01 19:42:00,8.677902621722847,0.021424859494717296,80.54633854052037
22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,2316,15178.52,559,95,9,6.75,2009-12-07 12:08:00,2011-12-04 13:00:00,4.143112701252236,0.021415612684404516,80.56775415320477
21883,STARS GIFT TAPE,2314,1175.28,218,77,10,0.65,2009-12-09 13:31:00,2011-12-04 12:08:00,10.614678899082568,0.02139711906377895,80.58915127226855
84510A,SET OF 4 ENGLISH ROSE COASTERS,2310,3131.44,456,100,12,1.25,2009-12-08 12:05:00,2011-12-04 13:54:00,5.065789473684211,0.021360131822527818,80.61051140409108
85049D,BRIGHT BLUES RIBBONS,2306,2892.96,395,84,13,1.25,2009-12-08 11:07:00,2011-09-28 15:50:00,5.837974683544304,0.02132314458127669,80.63183454867236
21100,CHARLIE AND LOLA CHARLOTTE BAG,2304,3438.8199999999997,254,59,7,1.65,2009-12-07 15:26:00,2011-03-22 16:56:00,9.070866141732283,0.021304650960651123,80.653139199633
37449,CERAMIC CAKE STAND + HANGING CAKES,2304,21603.15,462,84,15,9.95,2009-12-07 09:42:00,2011-12-02 12:07:00,4.987012987012987,0.021304650960651123,80.67444385059365
22623,BOX OF VINTAGE JIGSAW BLOCKS,2302,12361.43,535,81,13,4.95,2010-05-06 20:01:00,2011-12-04 14:15:00,4.302803738317757,0.02128615734002556,80.69573000793368
72586,SET OF 6 HALLOWEEN GHOST T-LIGHTS,2302,1009.68,182,60,6,0.42,2010-01-13 17:08:00,2011-12-01 16:22:00,12.648351648351648,0.02128615734002556,80.7170161652737
21403,BLUE EGG  SPOON,2301,516.41,153,74,9,0.42,2009-12-09 09:51:00,2011-11-29 16:33:00,15.03921568627451,0.021276910529712777,80.73829307580341
21126,SET OF 6 GIRLS CELEBRATION CANDLES,2301,2319.22,276,93,14,1.25,2009-12-09 09:42:00,2011-12-02 16:39:00,8.33695652173913,0.021276910529712777,80.75956998633312
22649,STRAWBERRY FAIRY CAKE TEAPOT,2300,11520.2,485,80,17,4.95,2010-05-14 15:41:00,2011-12-04 15:19:00,4.742268041237113,0.021267663719399994,80.78083765005252
22520,CHILDS GARDEN TROWEL BLUE,2294,2011.28,369,57,9,0.85,2010-03-25 14:12:00,2011-05-17 11:02:00,6.2168021680216805,0.0212121828575233,80.80204983291004
23159,SET OF 5 PANCAKE DAY MAGNETS,2293,4713.52,223,37,19,2.08,2011-03-25 11:01:00,2011-11-28 15:34:00,10.282511210762332,0.021202936047210515,80.82325276895726
23089,GLASS BON BON JAR,2292,4070.8399999999997,218,30,6,1.95,2011-05-12 15:17:00,2011-12-04 14:55:00,10.513761467889909,0.021193689236897732,80.84444645819416
23368,SET 12 COLOUR PENCILS DOLLY GIRL,2291,1613.3500000000001,218,11,11,0.65,2011-09-22 12:45:00,2011-12-04 13:45:00,10.509174311926605,0.02118444242658495,80.86563090062074
22319,HAIRCLIPS FORTIES FABRIC ASSORTED,2290,1528.38,157,73,12,0.65,2009-12-08 13:04:00,2011-11-23 11:22:00,14.585987261146498,0.021175195616272166,80.88680609623701
22521,CHILDS GARDEN TROWEL PINK,2288,1987.9299999999998,370,54,10,0.85,2010-03-25 14:12:00,2011-05-05 15:47:00,6.183783783783784,0.021156701995646603,80.90796279823266
21389,IVORY HANGING DECORATION  BIRD,2287,1997.8899999999999,260,83,5,0.85,2009-12-08 15:12:00,2011-12-04 13:55:00,8.796153846153846,0.02114745518533382,80.92911025341799
21066,VINTAGE RED MUG,2282,1492.17,130,70,2,1.25,2009-12-08 12:46:00,2011-12-01 11:53:00,17.553846153846155,0.021101221133769905,80.95021147455176
22422,TOOTHPASTE TUBE PEN,2277,1662.0800000000002,332,72,11,1.25,2010-05-07 13:58:00,2011-12-04 13:59:00,6.858433734939759,0.021054987082205993,80.97126646163397
21488,RED WHITE SCARF  HOT WATER BOTTLE,2276,9365.28,341,41,11,3.95,2009-12-07 13:52:00,2011-03-01 09:55:00,6.674486803519062,0.02104574027189321,80.99231220190586
23119,PACK OF 6 LARGE FRUIT STRAWS,2274,1391.7,147,25,10,0.62,2011-06-17 08:57:00,2011-12-04 15:19:00,15.46938775510204,0.021027246651267647,81.01333944855713
22580,ADVENT CALENDAR GINGHAM SACK,2273,12916.210000000001,487,45,16,5.95,2010-07-20 14:22:00,2011-12-02 16:39:00,4.66735112936345,0.021017999840954864,81.03435744839808
22429,ENAMEL MEASURING JUG CREAM,2273,9794.09,619,81,9,4.25,2010-03-18 13:00:00,2011-12-04 12:29:00,3.6720516962843295,0.021017999840954864,81.05537544823903
84792,ENCHANTED BIRD COATHANGER 5 HOOK,2265,9961.75,508,101,11,4.65,2009-12-07 12:08:00,2011-12-04 11:56:00,4.458661417322834,0.020944025358452602,81.07631947359748
22093,MOTORING TISSUE BOX,2260,1357.17,265,74,9,1.06,2009-12-07 18:02:00,2011-12-01 12:54:00,8.528301886792454,0.02089779130688869,81.09721726490437
23290,SPACEBOY CHILDRENS BOWL,2256,2694.3900000000003,202,25,14,1.25,2011-06-13 16:33:00,2011-12-04 13:45:00,11.168316831683168,0.020860804065637558,81.11807806897001
20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,2256,2980.0,227,68,2,1.25,2009-12-07 17:56:00,2011-12-02 12:02:00,9.938325991189428,0.020860804065637558,81.13893887303564
23356,LOVE HOT WATER BOTTLE,2255,12700.460000000001,447,15,9,5.95,2011-08-22 12:52:00,2011-12-04 14:55:00,5.0447427293064875,0.020851557255324775,81.15979043029097
10123G,ARMY CAMO WRAPPING TAPE,2249,162.16,15,10,2,0.65,2010-07-15 15:01:00,2010-11-29 15:26:00,149.93333333333334,0.02079607639344808,81.18058650668442
21948,SET OF 6 CAKE CHOPSTICKS,2248,2855.1,256,93,7,2.46,2009-12-07 17:56:00,2011-11-30 15:13:00,8.78125,0.020786829583135297,81.20137333626755
85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,2248,3513.6699999999996,246,64,4,1.65,2009-12-07 11:40:00,2011-04-10 12:53:00,9.138211382113822,0.020786829583135297,81.22216016585068
22751,FELTCRAFT PRINCESS OLIVIA DOLL,2247,8356.25,458,64,16,3.75,2010-09-05 10:54:00,2011-12-04 15:00:00,4.906113537117904,0.020777582772822514,81.2429377486235
23311,VINTAGE CHRISTMAS STOCKING,2245,5997.95,320,21,12,2.55,2011-07-14 13:28:00,2011-12-04 13:20:00,7.015625,0.02075908915219695,81.2636968377757
22798,ANTIQUE GLASS DRESSING TABLE POT,2243,6932.6900000000005,344,58,5,2.95,2010-10-22 13:27:00,2011-12-04 15:00:00,6.520348837209302,0.020740595531571385,81.28443743330728
21259,VICTORIAN SEWING BOX SMALL,2241,13488.41,636,102,10,5.95,2009-12-07 11:29:00,2011-12-04 15:00:00,3.5235849056603774,0.02072210191094582,81.30515953521822
22305,COFFEE MUG PINK PAISLEY DESIGN,2240,4642.68,140,79,8,2.55,2009-12-07 12:31:00,2011-11-28 15:54:00,16.0,0.020712855100633035,81.32587239031885
23082,SET 6 PAPER TABLE LANTERN HEARTS,2239,8217.41,286,30,9,3.75,2011-05-11 11:57:00,2011-12-04 12:08:00,7.828671328671328,0.020703608290320252,81.34657599860917
22522,CHILDS GARDEN FORK BLUE,2238,1904.9599999999998,333,72,10,0.85,2010-03-25 14:12:00,2011-11-24 13:06:00,6.7207207207207205,0.020694361480007473,81.36727036008918
85184C,S/4 VALENTINE DECOUPAGE HEART BOX,2236,4758.62,332,89,12,2.95,2009-12-07 16:40:00,2011-12-04 13:20:00,6.734939759036145,0.020675867859381906,81.38794622794856
23122,PARTY CHARMS 50 PIECES,2234,1709.5,127,24,9,0.83,2011-06-17 11:38:00,2011-12-04 15:19:00,17.590551181102363,0.02065737423875634,81.40860360218731
85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,2234,1036.42,161,62,5,0.65,2009-12-08 15:49:00,2011-11-02 15:33:00,13.875776397515528,0.02065737423875634,81.42926097642606
22072,RED RETROSPOT TEA CUP AND SAUCER,2234,8870.84,489,95,8,3.75,2009-12-07 10:46:00,2011-12-04 15:19:00,4.568507157464213,0.02065737423875634,81.44991835066482
23380,PACK OF 12 VINTAGE DOILY TISSUES,2229,935.5699999999999,113,13,8,0.39,2011-09-05 12:00:00,2011-12-01 16:22:00,19.72566371681416,0.020611140187192428,81.47052949085202
16016,LARGE CHINESE STYLE SCISSOR,2224,1796.8,101,67,7,0.85,2009-12-07 11:40:00,2011-12-01 13:32:00,22.019801980198018,0.020564906135628516,81.49109439698765
22354,RETROSPOT PADDED SEAT CUSHION,2219,8417.1,276,87,11,3.75,2009-12-09 13:49:00,2011-11-23 11:47:00,8.039855072463768,0.0205186720840646,81.51161306907171
23155,KNICKERBOCKERGLORY MAGNET ASSORTED,2215,1899.79,134,36,12,0.83,2011-03-25 11:01:00,2011-11-30 15:13:00,16.529850746268657,0.020481684842813472,81.53209475391452
23109,PACK OF SIX LED TEA LIGHTS,2213,6367.650000000001,253,29,8,2.89,2011-05-11 12:43:00,2011-12-04 15:18:00,8.74703557312253,0.020463191222187906,81.55255794513671
21439,BASKET OF TOADSTOOLS,2213,2777.4,232,84,12,1.25,2009-12-10 16:39:00,2011-12-02 16:39:00,9.538793103448276,0.020463191222187906,81.5730211363589
21112,"SWISS ROLL TOWEL, PINK  SPOTS",2211,5445.88,185,74,7,2.95,2009-12-07 10:21:00,2011-11-24 14:40:00,11.95135135135135,0.02044469760156234,81.59346583396047
23374,RED SPOT PAPER GIFT BAG,2210,1780.3,124,18,7,0.82,2011-08-02 14:23:00,2011-12-04 15:00:00,17.822580645161292,0.02043545079124956,81.61390128475172
22334,DINOSAUR PARTY BAG + STICKER SET,2210,3519.3599999999997,261,92,10,1.65,2009-12-14 14:35:00,2011-11-29 16:33:00,8.46743295019157,0.02043545079124956,81.63433673554297
23211,RED ROCKING HORSE HAND PAINTED,2208,2753.91,146,26,10,1.25,2011-06-02 09:37:00,2011-12-04 16:08:00,15.123287671232877,0.020416957170623994,81.6547536927136
22169,FAMILY ALBUM WHITE PICTURE FRAME,2203,18864.45,681,97,11,8.5,2009-12-07 17:56:00,2011-12-04 13:00:00,3.234948604992658,0.02037072311906008,81.67512441583266
21294,ETCHED GLASS COASTER,2203,1593.3999999999999,134,68,6,1.25,2009-12-07 13:49:00,2011-10-26 14:42:00,16.440298507462686,0.02037072311906008,81.69549513895171
20730,STRAWBERRY CANDY BAG,2202,989.06,98,23,5,0.87,2009-12-09 11:46:00,2010-09-05 10:54:00,22.46938775510204,0.0203614763087473,81.71585661526046
21658,GLASS  BEURRE DISH,2202,9171.64,512,79,9,3.95,2009-12-07 14:10:00,2011-08-11 10:14:00,4.30078125,0.0203614763087473,81.73621809156921
85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,2200,1229.5600000000002,158,60,5,0.39,2009-12-10 12:21:00,2011-12-04 15:19:00,13.924050632911392,0.020342982688121732,81.75656107425733
21167,WHITE SAGE INCENSE,2199,532.29,110,66,1,0.42,2009-12-10 12:10:00,2011-11-28 10:49:00,19.990909090909092,0.02033373587780895,81.77689481013515
22810,SET OF 6 T-LIGHTS SNOWMEN,2196,6720.280000000001,326,37,7,2.95,2010-09-20 12:21:00,2011-12-01 13:22:00,6.736196319018405,0.020305995446870603,81.79720080558202
22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,2193,2973.93,227,59,9,1.25,2010-10-17 11:23:00,2011-12-04 15:38:00,9.66079295154185,0.020278255015932254,81.81747906059796
21383,PACK OF 12 STICKY BUNNIES,2188,1578.23,318,75,7,0.65,2009-12-09 09:51:00,2011-12-01 16:22:00,6.880503144654088,0.020232020964368342,81.83771108156233
22043,CHRISTMAS CARD SCREEN PRINT,2185,614.21,124,39,7,0.42,2009-12-10 18:27:00,2011-12-02 13:35:00,17.620967741935484,0.020204280533429993,81.85791536209577
84596G,SMALL CHOCOLATES PINK BOWL,2185,1400.27,339,88,9,0.83,2009-12-09 09:42:00,2011-12-04 13:59:00,6.445427728613569,0.020204280533429993,81.8781196426292
85017B,ENVELOPE 50 BLOSSOM IMAGES,2183,1349.83,312,88,15,0.83,2009-12-07 17:56:00,2011-11-08 18:41:00,6.996794871794871,0.020185786912804426,81.898305429542
22675,FRENCH KITCHEN SIGN BLUE METAL,2183,2692.69,262,66,9,1.25,2010-08-17 11:21:00,2011-12-02 13:32:00,8.33206106870229,0.020185786912804426,81.91849121645481
21563,RED HEART SHAPE LOVE BUCKET,2182,6386.820000000001,347,94,9,2.95,2009-12-08 13:58:00,2011-12-04 11:45:00,6.2881844380403455,0.020176540102491647,81.93866775655731
23334,IVORY WICKER HEART SMALL,2181,1426.99,117,17,3,0.63,2011-08-08 14:37:00,2011-12-02 16:39:00,18.641025641025642,0.020167293292178864,81.95883504984948
72802C,VANILLA SCENT CANDLE JEWELLED BOX,2177,5995.8099999999995,266,86,5,4.25,2009-12-09 15:03:00,2011-11-04 14:07:00,8.18421052631579,0.02013030605092773,81.97896535590041
23108,SET OF 10 LED DOLLY LIGHTS,2176,13013.46,359,30,18,6.25,2011-05-11 10:18:00,2011-12-02 16:39:00,6.061281337047354,0.02012105924061495,81.99908641514102
21398,RED POLKADOT COFFEE  MUG,2175,2013.5,122,53,7,2.1,2009-12-09 09:51:00,2011-04-19 16:52:00,17.827868852459016,0.02011181243030217,82.01919822757132
21578,WOODLAND DESIGN  COTTON TOTE BAG,2172,4977.14,373,91,21,2.25,2009-12-07 10:41:00,2011-11-06 12:50:00,5.823056300268097,0.02008407199936382,82.03928229957069
22523,CHILDS GARDEN FORK PINK,2170,1870.4599999999998,350,75,11,0.85,2010-03-25 14:12:00,2011-11-30 15:13:00,6.2,0.020065578378738253,82.05934787794942
35471D,SET OF 3 BIRD LIGHT PINK FEATHER,2167,1523.6,337,87,10,1.25,2009-12-07 17:56:00,2011-12-04 14:55:00,6.43026706231454,0.020037837947799907,82.07938571589722
47567B,TEA TIME KITCHEN APRON,2162,11633.43,346,89,13,5.95,2009-12-10 16:21:00,2011-12-04 11:45:00,6.2485549132947975,0.019991603896235992,82.09937731979345
35954,SMALL FOLKART STAR CHRISTMAS DEC,2161,839.08,107,37,3,0.42,2009-12-07 18:02:00,2011-11-09 16:10:00,20.19626168224299,0.019982357085923212,82.11935967687937
21012,ANTIQUE ALL GLASS CANDLESTICK,2161,4026.7400000000002,280,88,3,2.46,2009-12-08 09:24:00,2011-12-04 14:15:00,7.7178571428571425,0.019982357085923212,82.13934203396529
23212,HEART WREATH DECORATION WITH BELL,2158,2662.98,168,26,7,1.25,2011-06-02 09:04:00,2011-12-04 12:31:00,12.845238095238095,0.019954616654984863,82.15929665062028
22707,WRAP MONSTER FUN,2157,905.94,83,54,8,0.42,2010-05-27 15:28:00,2011-12-02 10:22:00,25.987951807228917,0.01994536984467208,82.17924202046495
23191,BUNDLE OF 3 RETRO NOTE BOOKS,2153,3539.8499999999995,270,30,9,1.65,2011-05-10 08:58:00,2011-12-04 15:00:00,7.974074074074074,0.01990838260342095,82.19915040306837
23176,ABC TREASURE BOOK BOX,2153,4659.09,221,40,17,2.25,2011-03-02 12:10:00,2011-12-04 13:32:00,9.7420814479638,0.01990838260342095,82.21905878567179
16043,POP ART PUSH DOWN RUBBER,2145,180.29999999999998,13,11,2,0.42,2009-12-16 13:23:00,2011-06-09 19:33:00,165.0,0.01983440812091869,82.2388931937927
35924,HANGING FAIRY CAKE DECORATION,2144,4003.17,181,74,8,2.1,2009-12-07 18:02:00,2011-11-22 16:47:00,11.845303867403315,0.019825161310605906,82.25871835510331
21397,BLUE  SPOTTY EGG CUP,2143,1995.8799999999999,178,57,5,1.25,2009-12-09 09:51:00,2011-05-09 16:30:00,12.039325842696629,0.019815914500293123,82.27853426960361
21206,STRAWBERRY HONEYCOMB  GARLAND,2143,3048.1,237,88,8,1.65,2009-12-07 13:48:00,2011-11-23 13:34:00,9.042194092827005,0.019815914500293123,82.29835018410391
23035,DRAWER KNOB CERAMIC IVORY,2141,3114.6099999999997,184,25,8,1.45,2011-06-14 13:15:00,2011-12-04 12:44:00,11.63586956521739,0.019797420879667557,82.31814760498358
22753,SMALL YELLOW BABUSHKA NOTEBOOK,2140,1864.9499999999998,381,64,10,0.85,2010-08-08 10:55:00,2011-12-04 15:28:00,5.616797900262467,0.019788174069354778,82.33793577905294
21192,WHITE BELL HONEYCOMB PAPER,2139,3807.3999999999996,209,66,3,1.65,2009-12-07 18:02:00,2011-11-27 13:26:00,10.23444976076555,0.019778927259041994,82.35771470631198
21866,UNION JACK FLAG LUGGAGE TAG,2126,3525.25,437,97,6,1.25,2009-12-07 10:51:00,2011-12-02 16:39:00,4.864988558352403,0.01965871872497582,82.37737342503695
22948,METAL DECORATION NAUGHTY CHILDREN,2124,2118.9,176,55,7,0.85,2010-09-16 09:54:00,2011-12-02 10:23:00,12.068181818181818,0.019640225104350255,82.3970136501413
23241,TREASURE TIN GYMKHANA DESIGN,2124,4539.17,348,26,16,2.08,2011-06-08 12:49:00,2011-12-04 14:55:00,6.103448275862069,0.019640225104350255,82.41665387524566
23247,BISCUIT TIN 50'S CHRISTMAS,2122,6464.37,296,24,13,2.89,2011-06-08 13:09:00,2011-12-04 16:08:00,7.168918918918919,0.01962173148372469,82.43627560672938
47593B,SCOTTIE DOGS BABY BIB,2122,1215.18,347,88,10,0.83,2010-01-19 14:16:00,2011-12-02 16:39:00,6.115273775216139,0.01962173148372469,82.4558973382131
90167,BEADED LOVE HEART JEWELLERY SET,2121,1733.1699999999998,103,39,4,0.85,2009-12-07 12:19:00,2010-12-05 11:10:00,20.59223300970874,0.019612484673411906,82.47550982288652
22692,DOORMAT WELCOME TO OUR HOME,2121,15816.93,597,71,16,7.95,2010-06-28 13:53:00,2011-12-04 13:54:00,3.5527638190954773,0.019612484673411906,82.49512230755994
21224,SET/4 SKULL BADGES,2119,2630.63,300,95,9,1.25,2009-12-07 13:24:00,2011-12-02 16:39:00,7.0633333333333335,0.019593991052786343,82.51471629861273
84989A,75 GREEN FAIRY CAKE CASES,2114,1087.8700000000001,147,60,6,0.55,2009-12-09 09:42:00,2011-11-27 16:27:00,14.380952380952381,0.019547757001222427,82.53426405561395
21125,SET 6 FOOTBALL CELEBRATION CANDLES,2113,2195.25,241,88,15,1.25,2009-12-09 11:58:00,2011-12-02 14:26:00,8.767634854771785,0.019538510190909644,82.55380256580486
21640,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,2113,1946.55,194,78,5,0.85,2009-12-07 11:35:00,2011-12-02 16:14:00,10.891752577319588,0.019538510190909644,82.57334107599577
22217,T-LIGHT HOLDER HANGING LACE,2111,2712.24,196,82,4,1.25,2009-12-09 14:48:00,2011-12-04 11:32:00,10.770408163265307,0.01952001657028408,82.59286109256605
22315,200 RED + WHITE BENDY STRAWS,2111,2713.09,368,96,11,1.25,2009-12-09 15:20:00,2011-11-28 15:31:00,5.736413043478261,0.01952001657028408,82.61238110913634
22994,TRAVEL CARD WALLET RETROSPOT,2109,918.37,211,42,7,0.42,2011-02-16 16:56:00,2011-12-04 14:09:00,9.995260663507109,0.019501522949658515,82.63188263208599
23100,SILVER BELLS TABLE DECORATION,2099,2650.79,248,29,9,1.25,2011-05-11 11:57:00,2011-12-04 14:55:00,8.463709677419354,0.019409054846530688,82.65129168693252
22073,RED RETROSPOT STORAGE JAR,2096,8352.89,465,70,16,3.75,2009-12-07 10:41:00,2011-05-04 13:17:00,4.50752688172043,0.019381314415592342,82.67067300134812
85230B,CINNAMON SCENTED VOTIVE CANDLE,2096,554.0799999999999,67,45,6,0.29,2009-12-08 13:08:00,2011-11-30 08:38:00,31.28358208955224,0.019381314415592342,82.69005431576372
22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,2096,6125.4400000000005,343,93,11,2.95,2009-12-09 13:44:00,2011-12-04 15:19:00,6.110787172011662,0.019381314415592342,82.70943563017931
22261,FELT EGG COSY WHITE RABBIT,2094,2006.21,235,64,8,0.85,2009-12-07 18:02:00,2011-11-29 16:47:00,8.91063829787234,0.019362820794966776,82.72879845097428
21677,HEARTS  STICKERS,2094,1826.6499999999999,270,84,6,0.85,2009-12-07 13:35:00,2011-12-01 12:53:00,7.7555555555555555,0.019362820794966776,82.74816127176925
85049F,BABY BOOM RIBBONS,2093,2612.75,310,87,14,1.25,2009-12-08 12:38:00,2011-09-26 12:45:00,6.751612903225807,0.019353573984653993,82.76751484575391
22337,ANGEL DECORATION PAINTED ZINC,2089,1297.8200000000002,136,35,10,0.65,2009-12-07 17:56:00,2011-12-02 12:52:00,15.360294117647058,0.019316586743402864,82.78683143249731
85049B,LUSH GREENS RIBBONS,2087,2604.55,332,56,9,1.25,2009-12-07 13:48:00,2011-01-26 14:19:00,6.286144578313253,0.019298093122777298,82.80612952562008
22420,LIPSTICK PEN BABY PINK,2085,999.73,227,68,8,0.42,2010-05-07 13:58:00,2011-12-01 13:08:00,9.185022026431717,0.01927959950215173,82.82540912512223
17091A,LAVENDER INCENSE IN TIN,2084,1284.6399999999999,116,58,5,1.25,2009-12-09 14:48:00,2011-05-18 11:58:00,17.96551724137931,0.01927035269183895,82.84467947781407
22099,CARAVAN SQUARE TISSUE BOX,2084,1531.97,281,89,11,1.25,2009-12-07 17:56:00,2011-12-04 13:59:00,7.4163701067615655,0.01927035269183895,82.8639498305059
22231,JIGSAW TREE WITH BIRDHOUSE,2082,2645.95,292,90,14,1.45,2009-12-10 15:45:00,2011-12-04 15:19:00,7.13013698630137,0.019251859071213386,82.88320168957712
22587,FELTCRAFT HAIRBAND RED AND BLUE,2073,1801.8,294,78,8,0.85,2010-03-10 10:01:00,2011-12-02 16:39:00,7.051020408163265,0.01916863777839834,82.90237032735551
21241,GREEN SPOTTY CUP,2070,1760.0,253,43,12,0.85,2009-12-07 17:56:00,2010-10-12 12:59:00,8.181818181818182,0.019140897347459995,82.92151122470297
22565,FELTCRAFT HAIRBANDS PINK AND WHITE,2069,1875.26,270,80,8,0.85,2010-03-10 11:46:00,2011-12-02 16:39:00,7.662962962962963,0.019131650537147212,82.94064287524012
21107,CREAM SLICE FLANNEL PINK SPOT,2062,5975.280000000001,297,86,12,2.95,2009-12-07 10:21:00,2011-12-01 11:18:00,6.942760942760943,0.019066922864957734,82.95970979810507
23148,MINIATURE ANTIQUE ROSE HOOK IVORY,2062,1752.3999999999999,238,33,10,0.83,2011-04-21 08:43:00,2011-12-04 12:44:00,8.663865546218487,0.019066922864957734,82.97877672097002
