StockCode,Week,quantity,revenue,invoices
21547,2011-01-17/2011-01-23,8,29.28,3
21547,2011-01-24/2011-01-30,15,44.25,3
21547,2011-03-07/2011-03-13,9,26.550000000000004,2
21547,2011-03-14/2011-03-20,6,17.700000000000003,1
21547,2011-03-21/2011-03-27,2,5.9,1
21548,2009-12-07/2009-12-13,11,47.900000000000006,3
21548,2009-12-14/2009-12-20,2,5.9,1
21548,2009-12-21/2009-12-27,13,41.440000000000005,2
21548,2010-01-04/2010-01-10,1,2.95,1
21548,2010-01-11/2010-01-17,226,455.91,2
21548,2010-01-18/2010-01-24,3,11.81,2
21548,2010-01-25/2010-01-31,12,35.400000000000006,4
21548,2010-02-08/2010-02-14,3,8.850000000000001,2
21548,2010-02-15/2010-02-21,1,5.91,1
21548,2010-02-22/2010-02-28,153,317.51,5
21548,2010-03-01/2010-03-07,27,94.45,10
21548,2010-03-08/2010-03-14,6,35.46,4
21548,2010-03-15/2010-03-21,19,56.05000000000001,3
21548,2010-03-22/2010-03-28,25,76.71000000000001,4
21548,2010-03-29/2010-04-04,20,59.56,5
21548,2010-04-05/2010-04-11,5,20.67,3
21548,2010-04-12/2010-04-18,16,47.20000000000001,3
21548,2010-04-19/2010-04-25,10,35.42,3
21548,2010-04-26/2010-05-02,5,14.75,3
21548,2010-05-03/2010-05-09,10,30.06,4
21548,2010-05-10/2010-05-16,4,17.72,4
21548,2010-05-17/2010-05-23,6,17.700000000000003,2
21548,2010-06-07/2010-06-13,11,32.45,5
21548,2010-06-14/2010-06-20,7,23.610000000000003,2
21548,2010-06-21/2010-06-27,1,2.95,1
21548,2010-06-28/2010-07-04,8,23.6,2
21548,2010-07-05/2010-07-11,1,2.95,1
21548,2010-07-26/2010-08-01,10,29.500000000000004,2
21548,2010-08-02/2010-08-08,8,29.520000000000003,2
21548,2010-08-23/2010-08-29,21,67.87,6
21548,2010-08-30/2010-09-05,7,23.610000000000003,2
21548,2010-09-13/2010-09-19,4,11.8,2
21548,2010-09-20/2010-09-26,2,5.9,1
21548,2010-09-27/2010-10-03,3,8.850000000000001,1
21548,2010-10-11/2010-10-17,1,2.95,1
21548,2010-10-25/2010-10-31,1,5.91,1
21548,2010-11-01/2010-11-07,2,5.9,1
21549,2009-12-07/2009-12-13,16,47.2,4
21549,2009-12-14/2009-12-20,4,17.98,2
21549,2009-12-21/2009-12-27,1,2.95,1
21549,2010-01-04/2010-01-10,4,11.8,2
21549,2010-01-11/2010-01-17,242,485.9,2
21549,2010-01-18/2010-01-24,4,14.760000000000002,3
21549,2010-01-25/2010-01-31,15,44.25000000000001,4
21549,2010-02-15/2010-02-21,13,41.31,3
21549,2010-02-22/2010-02-28,154,317.5,4
21549,2010-03-01/2010-03-07,23,70.81000000000002,8
21549,2010-03-08/2010-03-14,1,5.91,1
21549,2010-03-15/2010-03-21,9,29.51,3
21549,2010-03-22/2010-03-28,32,97.36000000000001,5
21549,2010-03-29/2010-04-04,18,50.7,3
21549,2010-04-05/2010-04-11,3,8.850000000000001,2
21549,2010-04-12/2010-04-18,5,14.75,1
21550,2009-12-07/2009-12-13,13,77.35000000000001,4
21550,2009-12-14/2009-12-20,10,66.55,3
21550,2009-12-21/2009-12-27,1,13.0,1
21550,2010-01-04/2010-01-10,2,11.9,1
21550,2010-01-11/2010-01-17,121,485.95,2
21550,2010-01-18/2010-01-24,8,47.6,5
21550,2010-01-25/2010-01-31,22,130.9,8
21550,2010-02-01/2010-02-07,1,12.72,1
21550,2010-02-15/2010-02-21,2,25.44,1
21550,2010-02-22/2010-02-28,4,23.8,2
21550,2010-03-01/2010-03-07,26,142.7,3
21550,2010-03-08/2010-03-14,6,69.55,5
21550,2010-03-15/2010-03-21,6,35.7,3
21550,2010-03-22/2010-03-28,10,59.5,2
21550,2010-03-29/2010-04-04,9,53.55,3
21550,2010-04-05/2010-04-11,3,17.85,2
21550,2010-04-12/2010-04-18,5,29.75,3
21550,2010-04-19/2010-04-25,9,53.550000000000004,4
21550,2010-04-26/2010-05-02,19,107.05000000000001,5
21550,2010-05-03/2010-05-09,3,17.85,2
21550,2010-05-17/2010-05-23,1,5.95,1
21551,2009-12-07/2009-12-13,12,71.4,4
21551,2009-12-14/2009-12-20,17,122.30000000000001,6
21551,2010-01-04/2010-01-10,17,95.15,3
21551,2010-01-11/2010-01-17,104,416.0,1
21551,2010-01-18/2010-01-24,1,5.95,1
21551,2010-01-25/2010-01-31,1,5.95,1
21552,2009-12-07/2009-12-13,15,96.3,8
21552,2009-12-14/2009-12-20,22,130.9,6
21552,2009-12-21/2009-12-27,1,13.0,1
21552,2010-01-04/2010-01-10,20,113.00000000000001,6
21552,2010-01-11/2010-01-17,75,300.0,1
21552,2010-05-10/2010-05-16,4,23.8,2
21552,2010-05-17/2010-05-23,4,23.8,4
21552,2010-05-24/2010-05-30,1,5.95,1
21552,2010-05-31/2010-06-06,1,5.95,1
21553,2009-12-07/2009-12-13,12,92.55000000000001,6
21553,2009-12-14/2009-12-20,17,143.45000000000002,9
21553,2009-12-21/2009-12-27,4,44.95,4
21553,2010-01-04/2010-01-10,3,17.85,2
21553,2010-01-11/2010-01-17,28,120.72,2
21553,2010-03-01/2010-03-07,4,23.8,4
21553,2010-03-15/2010-03-21,6,35.7,5
21553,2010-03-29/2010-04-04,7,41.65,3
21553,2010-04-05/2010-04-11,6,35.7,1
21554,2009-12-07/2009-12-13,11,65.45,5
21554,2009-12-14/2009-12-20,5,36.8,4
21554,2010-01-04/2010-01-10,7,41.65,3
21554,2010-01-11/2010-01-17,120,480.0,1
21554,2010-01-18/2010-01-24,3,17.85,3
21555,2009-12-14/2009-12-20,84,192.6,3
21555,2010-01-04/2010-01-10,6,15.299999999999999,1
21555,2010-01-11/2010-01-17,11,35.91,5
21555,2010-01-18/2010-01-24,3,7.6499999999999995,1
21555,2010-02-01/2010-02-07,1,2.55,1
21555,2010-02-08/2010-02-14,13,35.66,2
21555,2010-02-15/2010-02-21,1,2.55,1
21555,2010-02-22/2010-02-28,1,5.06,1
21555,2010-03-08/2010-03-14,2,10.12,2
21555,2010-03-15/2010-03-21,1,5.06,1
21555,2010-03-29/2010-04-04,7,20.36,2
21555,2010-04-05/2010-04-11,6,15.299999999999999,1
21555,2010-04-12/2010-04-18,2,5.1,1
21555,2010-04-19/2010-04-25,4,15.219999999999999,3
21555,2010-04-26/2010-05-02,6,15.299999999999999,1
21555,2010-05-03/2010-05-09,4,12.709999999999999,2
21555,2010-05-17/2010-05-23,13,35.66,2
21555,2010-05-24/2010-05-30,1,5.06,1
21555,2010-06-07/2010-06-13,4,12.709999999999999,2
21555,2010-06-14/2010-06-20,18,45.9,3
21555,2010-06-21/2010-06-27,8,25.419999999999998,3
21555,2010-06-28/2010-07-04,1,5.06,1
21555,2010-07-05/2010-07-11,4,15.219999999999999,3
21555,2010-07-12/2010-07-18,1,5.06,1
21555,2010-07-19/2010-07-25,20,56.019999999999996,4
21555,2010-08-16/2010-08-22,3,10.16,2
21555,2010-08-30/2010-09-05,7,17.849999999999998,2
21555,2010-09-06/2010-09-12,1,5.06,1
21555,2010-10-11/2010-10-17,12,30.599999999999998,2
21555,2010-10-18/2010-10-24,1,5.06,1
21555,2010-10-25/2010-10-31,19,50.959999999999994,3
21555,2010-11-01/2010-11-07,1,2.55,1
21555,2010-11-08/2010-11-14,6,15.299999999999999,1
21555,2010-11-22/2010-11-28,12,30.599999999999998,2
21555,2010-11-29/2010-12-05,6,15.299999999999999,1
21555,2010-12-20/2010-12-26,1,5.06,1
21555,2011-01-03/2011-01-09,6,15.139999999999999,4
21555,2011-01-10/2011-01-16,18,45.16,6
21555,2011-01-17/2011-01-23,13,31.98,7
21555,2011-02-14/2011-02-20,1,4.96,1
21555,2011-02-21/2011-02-27,13,35.559999999999995,2
21555,2011-03-21/2011-03-27,1,2.55,1
21555,2011-03-28/2011-04-03,6,15.299999999999999,1
21555,2011-04-18/2011-04-24,4,9.84,3
21555,2011-04-25/2011-05-01,1,2.46,1
21555,2011-05-02/2011-05-08,4,9.84,3
21555,2011-05-16/2011-05-22,2,4.92,1
21555,2011-05-30/2011-06-05,1,2.46,1
21555,2011-06-06/2011-06-12,7,17.759999999999998,2
21555,2011-06-13/2011-06-19,1,2.46,1
21555,2011-06-27/2011-07-03,2,5.01,2
21555,2011-07-04/2011-07-10,2,4.92,2
21555,2011-07-18/2011-07-24,1,2.46,1
21555,2011-07-25/2011-07-31,3,7.38,3
21555,2011-08-01/2011-08-07,1,2.46,1
21555,2011-08-29/2011-09-04,1,2.46,1
21555,2011-09-05/2011-09-11,1,2.46,1
21555,2011-09-12/2011-09-18,3,7.38,2
21555,2011-09-19/2011-09-25,1,2.46,1
21555,2011-09-26/2011-10-02,1,2.55,1
21555,2011-10-03/2011-10-09,6,15.299999999999999,1
21555,2011-10-10/2011-10-16,8,20.22,2
21555,2011-10-17/2011-10-23,1,2.46,1
21555,2011-10-31/2011-11-06,6,15.299999999999999,1
21555,2011-11-07/2011-11-13,3,7.38,3
21555,2011-11-14/2011-11-20,1,2.46,1
21555,2011-11-21/2011-11-27,4,9.84,4
21555,2011-11-28/2011-12-04,4,9.84,3
21556,2009-12-07/2009-12-13,38,104.75999999999999,11
21556,2009-12-14/2009-12-20,49,130.85,13
21556,2009-12-21/2009-12-27,2,7.72,2
21556,2010-01-04/2010-01-10,10,25.5,3
21556,2010-01-11/2010-01-17,15,43.379999999999995,5
21556,2010-01-18/2010-01-24,16,43.309999999999995,4
21556,2010-01-25/2010-01-31,7,25.38,5
21556,2010-02-01/2010-02-07,1,5.06,1
21556,2010-02-22/2010-02-28,1,5.06,1
21556,2010-05-10/2010-05-16,1,2.55,1
21556,2010-05-17/2010-05-23,20,53.51,5
21556,2010-05-24/2010-05-30,13,35.66,5
21556,2010-05-31/2010-06-06,18,50.92,4
21556,2010-06-07/2010-06-13,12,33.11,4
21556,2010-06-14/2010-06-20,3,7.6499999999999995,2
21556,2010-06-21/2010-06-27,4,17.729999999999997,4
21556,2010-06-28/2010-07-04,27,71.36,5
21556,2010-07-05/2010-07-11,8,25.419999999999998,2
21556,2010-07-12/2010-07-18,13,35.66,2
21556,2010-07-19/2010-07-25,4,10.2,1
21556,2010-07-26/2010-08-01,32,74.4,3
21556,2010-08-02/2010-08-08,8,20.4,2
21556,2010-08-09/2010-08-15,16,47.519999999999996,4
21556,2010-08-16/2010-08-22,26,66.3,6
21556,2010-08-23/2010-08-29,3,10.16,3
21556,2010-08-30/2010-09-05,18,45.9,4
21556,2010-09-06/2010-09-12,1,2.55,1
21556,2010-09-13/2010-09-19,7,17.849999999999998,4
21556,2010-09-20/2010-09-26,11,30.56,4
21556,2010-09-27/2010-10-03,9,22.95,4
21556,2010-10-04/2010-10-10,31,79.05,6
21556,2010-10-11/2010-10-17,20,53.51,5
21556,2010-10-18/2010-10-24,16,40.8,6
21556,2010-10-25/2010-10-31,11,28.049999999999997,4
21556,2010-11-01/2010-11-07,8,22.91,3
21556,2010-11-08/2010-11-14,23,76.25999999999999,7
21556,2010-11-15/2010-11-21,44,119.25,10
21556,2010-11-22/2010-11-28,34,91.72,10
21556,2010-11-29/2010-12-05,16,44.16,5
21556,2010-12-06/2010-12-12,7,39.67,4
21556,2010-12-13/2010-12-19,8,23.759999999999998,3
21556,2010-12-20/2010-12-26,7,29.47,2
21556,2011-01-03/2011-01-09,17,42.669999999999995,4
21556,2011-01-10/2011-01-16,14,40.07,9
21556,2011-01-17/2011-01-23,25,68.18,11
21556,2011-01-24/2011-01-30,3,12.39,1
21556,2011-01-31/2011-02-06,11,31.209999999999997,4
21556,2011-02-07/2011-02-13,7,27.33,3
21556,2011-02-14/2011-02-20,187,424.43,3
21556,2011-02-21/2011-02-27,3,12.39,1
21556,2011-03-07/2011-03-13,6,24.779999999999998,2
21556,2011-03-14/2011-03-20,15,43.81999999999999,4
21556,2011-03-21/2011-03-27,2,8.26,1
21556,2011-03-28/2011-04-03,9,27.689999999999998,2
21556,2011-04-04/2011-04-10,27,64.81,3
21556,2011-04-11/2011-04-17,11,35.949999999999996,3
21556,2011-04-18/2011-04-24,2,8.26,1
21556,2011-04-25/2011-05-01,415,937.43,3
21556,2011-05-02/2011-05-08,11,36.78,3
21556,2011-05-09/2011-05-15,40,120.08,3
21556,2011-05-16/2011-05-22,12,30.599999999999998,1
21556,2011-05-23/2011-05-29,29,81.85,5
21556,2011-05-30/2011-06-05,3,9.23,3
21556,2011-06-06/2011-06-12,12,40.08,3
21556,2011-06-13/2011-06-19,9,27.689999999999998,3
21556,2011-06-20/2011-06-26,8,29.13,4
21556,2011-06-27/2011-07-03,9,36.42,3
21556,2011-07-04/2011-07-10,7,24.169999999999998,3
21556,2011-07-11/2011-07-17,3,12.39,1
21556,2011-07-18/2011-07-24,10,28.659999999999997,3
21556,2011-08-01/2011-08-07,8,22.81,3
21556,2011-08-08/2011-08-14,5,20.65,1
21556,2011-08-15/2011-08-21,15,41.41,3
21556,2011-09-12/2011-09-18,1,2.55,1
21556,2011-11-07/2011-11-13,1,2.55,1
21556,2011-11-14/2011-11-20,1,2.55,1
21556,2011-11-21/2011-11-27,2,5.1,1
21557,2009-12-07/2009-12-13,4,21.07,3
21557,2009-12-14/2009-12-20,3,15.030000000000001,3
21557,2009-12-21/2009-12-27,2,11.74,2
21557,2010-01-04/2010-01-10,9,26.550000000000004,2
21557,2010-01-11/2010-01-17,1,5.91,1
21557,2010-01-18/2010-01-24,4,23.64,3
21557,2010-01-25/2010-01-31,5,20.67,3
21557,2010-02-01/2010-02-07,2,5.9,1
21557,2010-02-08/2010-02-14,24,70.80000000000001,1
21557,2010-02-15/2010-02-21,8,23.6,2
21557,2010-02-22/2010-02-28,1,5.91,1
21557,2010-03-01/2010-03-07,2,8.690000000000001,2
21557,2010-03-08/2010-03-14,11,35.410000000000004,4
21557,2010-03-15/2010-03-21,19,56.61000000000001,6
21557,2010-03-22/2010-03-28,6,23.62,3
21557,2010-03-29/2010-04-04,27,85.62,6
21557,2010-04-05/2010-04-11,12,40.980000000000004,4
21557,2010-04-19/2010-04-25,8,24.16,3
21557,2010-04-26/2010-05-02,15,52.790000000000006,5
21557,2010-05-03/2010-05-09,3,14.600000000000001,3
21557,2010-05-10/2010-05-16,6,17.700000000000003,2
21557,2010-05-17/2010-05-23,18,53.10000000000001,3
21557,2010-05-24/2010-05-30,7,23.440000000000005,2
21557,2010-05-31/2010-06-06,6,26.240000000000002,3
21557,2010-06-07/2010-06-13,12,38.190000000000005,3
21557,2010-06-21/2010-06-27,4,20.34,4
21557,2010-06-28/2010-07-04,14,47.220000000000006,3
21557,2010-07-05/2010-07-11,9,29.51,4
21557,2010-07-12/2010-07-18,1,2.95,1
21557,2010-07-19/2010-07-25,2,11.48,2
21557,2010-07-26/2010-08-01,5,25.91,2
21557,2010-08-02/2010-08-08,2,11.48,2
21557,2010-08-09/2010-08-15,10,32.46000000000001,3
21557,2010-08-16/2010-08-22,13,41.31,3
21557,2010-08-30/2010-09-05,1,2.95,1
21557,2010-09-06/2010-09-12,1,5.91,1
21557,2010-09-13/2010-09-19,8,29.35,3
21557,2010-09-20/2010-09-26,10,38.040000000000006,5
21557,2010-09-27/2010-10-03,2,11.48,2
21557,2010-10-04/2010-10-10,13,38.35000000000001,5
21557,2010-10-11/2010-10-17,10,32.29,4
21557,2010-10-18/2010-10-24,10,29.500000000000004,2
21557,2010-10-25/2010-10-31,3,11.64,3
21557,2010-11-01/2010-11-07,4,11.8,1
21557,2010-11-08/2010-11-14,10,29.500000000000004,4
21557,2010-11-15/2010-11-21,20,64.92,6
21557,2010-11-29/2010-12-05,7,31.98,5
21557,2010-12-06/2010-12-12,18,70.01,7
21557,2010-12-13/2010-12-19,11,35.410000000000004,5
21557,2010-12-20/2010-12-26,14,41.599999999999994,3
21557,2011-01-03/2011-01-09,32,80.32,6
21557,2011-01-10/2011-01-16,40,102.19,9
21557,2011-01-17/2011-01-23,148,379.03000000000003,13
21557,2011-01-24/2011-01-30,8,26.440000000000005,3
21557,2011-01-31/2011-02-06,5,20.11,3
21557,2011-02-07/2011-02-13,7,31.37,3
21557,2011-02-14/2011-02-20,2,11.42,2
21557,2011-02-21/2011-02-27,1,5.63,1
21557,2011-02-28/2011-03-06,8,23.6,2
21557,2011-03-07/2011-03-13,9,31.91,4
21557,2011-03-14/2011-03-20,4,22.52,4
21557,2011-03-21/2011-03-27,3,11.530000000000001,3
21557,2011-03-28/2011-04-03,3,16.89,1
21557,2011-04-04/2011-04-10,10,32.34,3
21557,2011-04-11/2011-04-17,9,31.910000000000004,4
21557,2011-04-18/2011-04-24,4,23.16,4
21557,2011-04-25/2011-05-01,8,28.96,3
21557,2011-05-09/2011-05-15,11,35.13,5
21557,2011-05-16/2011-05-22,4,17.32,3
21557,2011-05-23/2011-05-29,20,64.52000000000001,3
21557,2011-05-30/2011-06-05,5,28.630000000000003,3
21557,2011-06-06/2011-06-12,6,28.58,4
21557,2011-06-27/2011-07-03,2,11.58,2
21557,2011-07-04/2011-07-10,7,26.17,4
21557,2011-07-11/2011-07-17,19,46.739999999999995,5
21557,2011-07-18/2011-07-24,11,27.060000000000002,5
21557,2011-08-01/2011-08-07,18,53.10000000000001,2
21557,2011-08-08/2011-08-14,7,39.41,1
21557,2011-08-22/2011-08-28,18,101.33999999999999,2
21557,2011-08-29/2011-09-04,5,28.31,2
21557,2011-09-12/2011-09-18,1,5.63,1
21557,2011-09-19/2011-09-25,2,11.42,2
21557,2011-09-26/2011-10-02,1,2.95,1
21557,2011-10-03/2011-10-09,1,5.79,1
21557,2011-10-10/2011-10-16,5,28.15,2
21557,2011-10-17/2011-10-23,1,5.63,1
21557,2011-10-24/2011-10-30,7,23.330000000000002,2
21557,2011-10-31/2011-11-06,6,17.700000000000003,1
21557,2011-11-07/2011-11-13,9,43.11,7
21557,2011-11-14/2011-11-20,17,69.55,8
21557,2011-11-21/2011-11-27,8,29.12,3
21557,2011-11-28/2011-12-04,1,5.79,1
21558,2009-12-07/2009-12-13,53,166.58999999999997,17
21558,2009-12-14/2009-12-20,38,102.14,14
21558,2009-12-21/2009-12-27,6,25.78,4
21558,2010-01-04/2010-01-10,2,5.1,2
21558,2010-02-22/2010-02-28,100,210.0,1
21558,2010-05-10/2010-05-16,9,25.459999999999997,6
21558,2010-05-17/2010-05-23,61,160.57,13
21558,2010-05-24/2010-05-30,24,63.709999999999994,8
21558,2010-05-31/2010-06-06,46,119.81,10
21558,2010-06-07/2010-06-13,138,344.97999999999996,17
21558,2010-06-14/2010-06-20,40,104.50999999999999,12
21558,2010-06-21/2010-06-27,14,38.209999999999994,3
21558,2010-06-28/2010-07-04,109,255.97,11
21558,2010-07-05/2010-07-11,107,245.47000000000003,10
21558,2010-07-12/2010-07-18,18,53.42999999999999,5
21558,2010-07-19/2010-07-25,26,71.32,5
21558,2010-07-26/2010-08-01,125,301.78999999999996,15
21558,2010-08-02/2010-08-08,58,160.45,12
21558,2010-08-09/2010-08-15,88,204.93,12
21558,2010-08-16/2010-08-22,56,145.31,11
21558,2010-08-23/2010-08-29,45,122.27999999999999,13
21558,2010-08-30/2010-09-05,60,168.06,13
21558,2010-09-06/2010-09-12,183,417.67,9
21558,2010-09-13/2010-09-19,33,84.14999999999999,6
21558,2010-09-20/2010-09-26,110,253.5,9
21558,2010-09-27/2010-10-03,26,68.81,4
21558,2010-10-04/2010-10-10,40,104.50999999999999,8
21558,2010-10-11/2010-10-17,32,94.14999999999999,13
21558,2010-10-18/2010-10-24,22,56.099999999999994,5
21558,2010-10-25/2010-10-31,32,86.61999999999999,9
21558,2010-11-01/2010-11-07,109,260.99,10
21558,2010-11-08/2010-11-14,58,157.94,17
21558,2010-11-15/2010-11-21,94,225.25,10
21558,2010-11-22/2010-11-28,28,91.47999999999999,14
21558,2010-11-29/2010-12-05,30,94.07,9
21558,2010-12-06/2010-12-12,30,109.13,16
21558,2010-12-13/2010-12-19,74,166.72,5
21558,2010-12-20/2010-12-26,131,307.66,8
21558,2011-01-03/2011-01-09,15,38.25,4
21558,2011-01-10/2011-01-16,7,25.18,6
21558,2011-01-17/2011-01-23,12,40.24,7
21558,2011-01-24/2011-01-30,79,176.85999999999999,5
21558,2011-01-31/2011-02-06,17,55.4,8
21558,2011-02-07/2011-02-13,20,63.05,9
21558,2011-02-14/2011-02-20,79,188.91,8
21558,2011-02-21/2011-02-27,29,86.0,9
21558,2011-02-28/2011-03-06,15,40.66,4
21558,2011-03-07/2011-03-13,17,45.76,5
21558,2011-03-14/2011-03-20,135,292.65999999999997,8
21558,2011-03-21/2011-03-27,22,63.33,7
21558,2011-03-28/2011-04-03,13,42.79,7
21558,2011-04-04/2011-04-10,16,43.209999999999994,5
21558,2011-04-11/2011-04-17,57,150.17,10
21558,2011-04-18/2011-04-24,5,15.16,3
21558,2011-04-25/2011-05-01,21,60.78,4
21558,2011-05-02/2011-05-08,34,86.69999999999999,7
21558,2011-05-09/2011-05-15,80,213.64,13
21558,2011-05-16/2011-05-22,30,81.32,9
21558,2011-05-23/2011-05-29,58,152.72,12
21558,2011-05-30/2011-06-05,35,94.07,10
21558,2011-06-06/2011-06-12,30,83.72999999999999,8
21558,2011-06-13/2011-06-19,16,43.21,4
21558,2011-06-20/2011-06-26,45,119.57,11
21558,2011-06-27/2011-07-03,87,199.67,10
21558,2011-07-04/2011-07-10,29,86.0,8
21558,2011-07-11/2011-07-17,10,32.730000000000004,4
21558,2011-07-18/2011-07-24,47,124.66999999999999,9
21558,2011-07-25/2011-07-31,25,63.74999999999999,6
21558,2011-08-01/2011-08-07,118,260.4,7
21558,2011-08-08/2011-08-14,15,50.3,5
21558,2011-08-15/2011-08-21,14,35.699999999999996,4
21558,2011-08-22/2011-08-28,19,58.089999999999996,5
21558,2011-08-29/2011-09-04,31,98.33,14
21558,2011-09-05/2011-09-11,25,75.8,8
21558,2011-09-12/2011-09-18,5,19.98,3
21558,2011-09-19/2011-09-25,85,196.98,10
21558,2011-09-26/2011-10-02,45,121.97999999999999,10
21558,2011-10-03/2011-10-09,55,140.25,6
21558,2011-10-10/2011-10-16,53,147.2,10
21558,2011-10-17/2011-10-23,75,169.07,7
21558,2011-10-24/2011-10-30,28,83.44999999999999,13
21558,2011-10-31/2011-11-06,84,199.25,13
21558,2011-11-07/2011-11-13,25,92.66999999999999,9
21558,2011-11-14/2011-11-20,59,162.5,11
21558,2011-11-21/2011-11-27,35,103.71,12
21558,2011-11-28/2011-12-04,24,73.25,6
21559,2009-12-07/2009-12-13,89,234.48999999999998,18
21559,2009-12-14/2009-12-20,127,295.71,13
21559,2009-12-21/2009-12-27,20,56.239999999999995,2
21559,2010-01-04/2010-01-10,66,141.3,3
21559,2010-01-11/2010-01-17,51,140.2,12
21559,2010-01-18/2010-01-24,211,467.09,12
21559,2010-01-25/2010-01-31,39,99.44999999999999,10
21559,2010-02-01/2010-02-07,94,220.61,10
21559,2010-02-08/2010-02-14,37,94.35,9
21559,2010-02-15/2010-02-21,270,580.5,9
21559,2010-02-22/2010-02-28,90,202.5,8
21559,2010-03-01/2010-03-07,53,135.15,15
21559,2010-03-08/2010-03-14,60,158.01999999999998,13
21559,2010-03-15/2010-03-21,40,102.0,9
21559,2010-03-22/2010-03-28,32,86.61999999999999,13
21559,2010-03-29/2010-04-04,19,68.53,11
21559,2010-04-05/2010-04-11,145,318.26,11
21559,2010-04-12/2010-04-18,15,38.25,2
21559,2010-04-19/2010-04-25,43,137.26,15
21559,2010-04-26/2010-05-02,61,155.54999999999998,12
21559,2010-05-03/2010-05-09,162,366.63,13
21559,2010-05-10/2010-05-16,88,222.92999999999998,18
21559,2010-05-17/2010-05-23,65,162.85999999999999,10
21559,2010-05-24/2010-05-30,30,76.5,7
21559,2010-05-31/2010-06-06,106,275.32,20
21559,2010-06-07/2010-06-13,110,293.04999999999995,19
21559,2010-06-14/2010-06-20,48,127.41999999999999,13
21559,2010-06-21/2010-06-27,44,122.24,8
21559,2010-06-28/2010-07-04,219,506.96,20
21559,2010-07-05/2010-07-11,40,122.08,11
21559,2010-07-12/2010-07-18,68,175.90999999999997,12
21559,2010-07-19/2010-07-25,75,193.76,11
21559,2010-07-26/2010-08-01,71,188.57999999999998,13
21559,2010-08-02/2010-08-08,77,201.36999999999998,11
21559,2010-08-09/2010-08-15,176,402.33,15
21559,2010-08-16/2010-08-22,62,158.1,13
21559,2010-08-23/2010-08-29,43,122.19999999999999,13
21559,2010-08-30/2010-09-05,60,163.04,16
21559,2010-09-06/2010-09-12,62,168.14,15
21559,2010-09-13/2010-09-19,57,162.92,15
21559,2010-09-20/2010-09-26,282,621.14,15
21559,2010-09-27/2010-10-03,47,127.38,11
21559,2010-10-04/2010-10-10,63,180.73,18
21559,2010-10-11/2010-10-17,40,104.50999999999999,8
21559,2010-10-18/2010-10-24,61,158.06,12
21559,2010-10-25/2010-10-31,53,140.17,11
21559,2010-11-01/2010-11-07,73,196.19,14
21559,2010-11-08/2010-11-14,128,311.95,21
21559,2010-11-15/2010-11-21,158,353.92,12
21559,2010-11-22/2010-11-28,93,269.78,26
21559,2010-11-29/2010-12-05,55,150.29,16
21559,2010-12-06/2010-12-12,56,185.47,17
21559,2010-12-13/2010-12-19,83,194.69,8
21559,2010-12-20/2010-12-26,9,30.479999999999997,4
21559,2011-01-03/2011-01-09,39,99.44999999999999,9
21559,2011-01-10/2011-01-16,30,79.00999999999999,9
21559,2011-01-17/2011-01-23,149,330.77,10
21559,2011-01-24/2011-01-30,120,283.82,12
21559,2011-01-31/2011-02-06,40,109.22999999999999,12
21559,2011-02-07/2011-02-13,20,60.64,7
21559,2011-02-14/2011-02-20,92,212.42,8
21559,2011-02-21/2011-02-27,127,311.31,13
21559,2011-02-28/2011-03-06,47,124.66999999999999,9
21559,2011-03-07/2011-03-13,38,104.13,10
21559,2011-03-14/2011-03-20,83,187.06,7
21559,2011-03-21/2011-03-27,55,143.81,14
21559,2011-03-28/2011-04-03,235,525.48,12
21559,2011-04-04/2011-04-10,49,132.18,12
21559,2011-04-11/2011-04-17,54,144.93,14
21559,2011-04-18/2011-04-24,39,101.86,9
21559,2011-04-25/2011-05-01,82,198.97,8
21559,2011-05-02/2011-05-08,44,114.60999999999999,10
21559,2011-05-09/2011-05-15,218,516.36,20
21559,2011-05-16/2011-05-22,32,86.41999999999999,11
21559,2011-05-23/2011-05-29,259,584.27,18
21559,2011-05-30/2011-06-05,63,170.29,14
21559,2011-06-06/2011-06-12,85,221.57,16
21559,2011-06-13/2011-06-19,32,86.42,8
21559,2011-06-20/2011-06-26,80,211.23,14
21559,2011-06-27/2011-07-03,152,340.83,14
21559,2011-07-04/2011-07-10,39,106.67999999999999,11
21559,2011-07-11/2011-07-17,34,89.11,9
21559,2011-07-18/2011-07-24,84,216.60999999999999,15
21559,2011-07-25/2011-07-31,28,73.80999999999999,7
21559,2011-08-01/2011-08-07,76,179.72,12
21559,2011-08-08/2011-08-14,154,353.16,10
21559,2011-08-15/2011-08-21,33,96.19999999999999,6
21559,2011-08-22/2011-08-28,15,43.07,5
21559,2011-08-29/2011-09-04,42,116.74,12
21559,2011-09-05/2011-09-11,34,98.75,9
21559,2011-09-12/2011-09-18,19,55.67999999999999,5
21559,2011-09-19/2011-09-25,177,414.21999999999997,19
21559,2011-09-26/2011-10-02,21,65.6,9
21559,2011-10-03/2011-10-09,154,345.93,9
21559,2011-10-10/2011-10-16,66,177.94,12
